survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2019,137476,4824,3446,2562,2262,14,21,49,1,1,0,0,2,6,7,57,15,3100,468,231,674,1727,1246,464,179,587,16,1854,4,52,87,1711,13,18,54,1,1,0,0,2,6,5,53,1724,1316,408,15,25,42,2,2,0,0,3,4,9,63,1636,281,1355,1128,155,973,508,126,382,52,39,9,0,,,,,,,,,17,17,66,6,20,74,38,10,52
2019,137546,4429,4302,4223,206,60,8,17,2,2,0,0,5,2,6,57,29,3183,934,125,2076,48,3133,934,125,2038,36,50,0,0,38,12,57,8,18,2,2,0,0,5,2,7,57,1246,1090,156,68,7,14,2,2,0,1,3,1,3,57,736,67,669,605,52,553,131,15,116,2,96,2,0,,,,,,,,,4,2,94,0,1,99,14,3,82
2019,137564,9894,7195,5461,4433,55,14,22,2,2,0,0,3,2,1,58,15,8717,1389,597,3607,3124,4974,1277,504,3131,62,3743,112,93,476,3062,55,14,22,2,2,0,1,3,2,1,58,1177,487,690,59,16,15,3,3,0,0,1,2,4,62,2056,1119,937,1086,756,330,970,363,607,28,59,13,0,659,705,0,25,47,51,0,2,15,33,52,11,34,56,45,29,26
2019,137591,336,336,336,0,63,10,20,1,1,0,0,4,2,0,78,29,336,99,0,237,0,336,99,0,237,0,0,0,0,0,0,63,10,20,1,1,0,0,4,2,0,78,0,0,0,,,,,,,,,,,,203,203,0,203,203,0,0,0,0,0,39,60,0,79,0,0,20,80,0,0,20,0,0,100,0,0,100,,,
2019,137713,183,137,114,69,78,13,9,0,0,0,0,0,0,0,68,55,183,145,0,38,0,114,101,0,13,0,69,44,0,25,0,78,13,9,0,0,0,0,0,0,0,68,0,0,0,,,,,,,,,,,,54,54,0,33,33,0,21,21,0,0,70,30,0,,,,,,,,,0,0,100,0,0,100,,,
2019,137759,11683,8222,5880,5803,47,31,13,2,2,0,0,4,2,1,55,19,11683,2839,707,6808,1329,5880,2227,421,3067,165,5803,612,286,3741,1164,47,31,13,2,2,0,0,4,2,1,55,0,0,0,,,,,,,,,,,,2140,2140,0,554,554,0,1586,1586,0,6,76,18,0,2750,64,1,24,97,2,0,1,17,28,55,17,28,55,,,
2019,137777,32,32,32,0,78,0,0,0,0,0,0,0,0,22,0,42,31,13,1,17,0,31,13,1,17,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,23,0,1,1,0,100,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,90,10,0,2,8,3,0,15,62,23,0,0,0,100,0,0,100,0,0,100
2019,137801,365,360,357,8,26,27,40,2,1,0,0,3,2,0,46,17,365,62,71,232,0,357,62,68,227,0,8,0,3,5,0,26,27,40,2,1,0,0,3,2,0,46,0,0,0,,,,,,,,,,,,244,244,0,238,238,0,6,6,0,1,32,67,0,,,,,,,,,0,0,100,0,0,100,,,
2019,137847,9628,9131,8819,809,60,5,12,2,2,0,0,3,10,9,59,25,8697,2184,488,6013,12,8441,2182,467,5791,1,256,2,21,222,11,61,4,12,2,2,0,0,3,9,8,58,931,378,553,48,8,10,2,2,0,0,2,14,16,62,967,303,664,419,224,195,548,79,469,1,95,3,0,362,1702,113,7,17,78,5,0,0,0,100,0,0,100,1,0,99
2019,137856,181,117,85,96,76,19,2,0,0,0,1,2,0,0,44,20,181,49,0,61,71,85,37,0,48,0,96,12,0,13,71,76,19,2,0,0,0,1,2,0,0,44,0,0,0,,,,,,,,,,,,31,31,0,20,20,0,11,11,0,17,66,17,0,,,,,,,,,0,0,100,0,0,100,,,
2019,137865,405,376,361,44,71,17,7,1,1,0,0,3,0,0,45,24,405,117,0,288,0,361,97,0,264,0,44,20,0,24,0,71,17,7,1,1,0,0,3,0,0,45,0,0,0,,,,,,,,,,,,192,192,0,173,173,0,19,19,0,2,51,47,0,,,,,,,,,0,0,100,0,0,100,,,
2019,137953,344,300,271,73,61,21,11,1,1,0,0,4,1,1,42,22,334,73,32,204,25,271,73,31,167,0,63,0,1,37,25,60,21,11,1,1,0,0,4,1,1,41,10,0,10,70,20,0,0,0,0,0,0,10,0,50,56,50,6,32,32,0,24,18,6,6,78,15,1,,,,,,,,,15,19,66,12,20,68,100,0,0
2019,137962,220,197,182,38,45,22,19,2,2,0,1,0,9,1,52,15,220,34,38,139,9,182,33,36,113,0,38,1,2,26,9,45,22,19,2,2,0,1,0,9,1,52,0,0,0,,,,,,,,,,,,105,105,0,75,75,0,30,30,0,2,48,48,3,30,3,0,1,88,9,0,3,23,10,67,23,10,67,,,
2019,138187,47940,29300,16689,31251,25,16,37,5,4,0,0,3,9,4,58,10,47940,9066,3261,26815,8798,16689,4994,1451,7835,2409,31251,4072,1810,18980,6389,25,16,37,5,4,0,0,3,9,4,58,0,0,0,,,,,,,,,,,,11966,11966,0,2471,2471,0,9495,9495,0,11,64,25,0,8243,106,232,485,91,1,3,5,19,27,53,19,27,53,,,
2019,138275,1058,970,914,144,45,37,12,0,0,0,0,1,0,4,49,24,870,214,100,551,5,796,209,85,502,0,74,5,15,49,5,45,37,12,0,0,0,0,1,0,4,46,188,118,70,44,40,11,0,0,0,0,1,1,3,61,342,193,149,230,146,84,112,47,65,1,77,22,1,205,6,3,0,96,3,1,0,39,22,39,26,26,48,97,2,1
2019,138284,344,286,257,87,74,20,3,1,1,0,2,0,0,0,44,62,344,283,0,61,0,257,214,0,43,0,87,69,0,18,0,74,20,3,1,1,0,2,0,0,0,44,0,0,0,,,,,,,,,,,,147,147,0,132,132,0,15,15,0,4,48,47,1,,,,,,,,,0,0,100,0,0,100,,,
2019,138293,735,718,707,28,37,30,12,1,0,1,1,5,1,13,33,31,665,203,95,366,1,642,203,90,349,0,23,0,5,17,1,39,31,12,1,0,1,1,2,0,14,31,70,65,5,21,19,7,1,1,0,0,33,9,10,50,60,27,33,43,14,29,17,13,4,0,96,4,0,170,19,14,0,84,9,7,0,7,22,71,2,24,73,51,1,47
2019,138309,8808,6394,4832,3976,42,19,14,3,3,0,0,2,20,0,85,4,8772,445,1405,6918,4,4808,312,862,3634,0,3964,133,543,3284,4,42,19,14,3,3,0,0,2,20,0,85,36,24,12,64,14,14,3,0,3,0,0,6,0,86,6936,6902,34,3756,3733,23,3180,3169,11,0,21,79,0,263,180,1,1,59,40,0,0,70,22,8,70,22,8,100,0,0
2019,138354,12557,9161,7046,5511,66,12,10,3,3,0,1,5,1,3,60,11,9521,1199,1325,6675,322,6612,1051,836,4635,90,2909,148,489,2040,232,66,11,10,3,3,0,1,6,1,2,57,3036,434,2602,65,13,10,3,3,0,0,3,2,4,71,5068,2742,2326,1426,1160,266,3642,1582,2060,0,70,30,0,,,,,,,,,35,31,34,20,40,40,81,6,13
2019,138372,1435,632,226,1209,35,27,30,6,6,0,0,1,0,0,42,9,1435,170,0,222,1043,226,125,0,101,0,1209,45,0,121,1043,35,27,30,6,6,0,0,1,0,0,42,0,0,0,,,,,,,,,,,,163,163,0,60,60,0,103,103,0,73,16,11,0,,,,,,,,,0,0,100,0,0,100,,,
2019,138479,1174,1174,1174,0,26,30,36,5,5,0,0,3,0,0,40,33,1174,391,0,397,386,1174,391,0,397,386,0,0,0,0,0,26,30,36,5,5,0,0,3,0,0,40,0,0,0,,,,,,,,,,,,430,430,0,430,430,0,0,0,0,23,40,37,0,,,,,,,,,2,0,98,2,0,98,,,
2019,138488,1755,744,233,1522,33,16,43,5,4,1,1,3,0,0,51,10,1755,203,0,135,1417,233,168,0,65,0,1522,35,0,70,1417,33,16,43,5,4,1,1,3,0,0,51,0,0,0,,,,,,,,,,,,140,140,0,75,75,0,65,65,0,69,23,8,0,,,,,,,,,0,0,100,0,0,100,,,
2019,138497,266,266,266,0,77,5,3,2,2,0,1,12,0,0,40,64,266,171,0,95,0,266,171,0,95,0,0,0,0,0,0,77,5,3,2,2,0,1,12,0,0,40,0,0,0,,,,,,,,,,,,114,114,0,114,114,0,0,0,0,0,47,53,0,,,,,,,,,0,0,100,0,0,100,,,
2019,138558,3927,3064,2480,1447,79,11,7,1,1,0,0,1,0,1,58,21,3927,919,233,2328,447,2480,834,130,1463,53,1447,85,103,865,394,79,11,7,1,1,0,0,1,0,1,58,0,0,0,,,,,,,,,,,,495,495,0,125,125,0,370,370,0,10,77,13,0,820,90,9,0,89,10,1,0,6,16,78,6,16,78,,,
2019,138600,1067,1030,1007,60,31,33,13,7,7,0,0,6,3,7,99,30,1005,299,11,664,31,990,299,11,659,21,15,0,0,5,10,31,31,14,8,8,0,0,6,3,7,100,62,17,45,31,55,6,2,2,0,0,3,3,0,94,62,13,49,18,9,9,44,4,40,0,98,1,0,166,119,14,0,56,40,5,0,0,0,100,0,0,100,0,0,100
2019,138655,568,563,560,8,13,52,24,10,10,0,0,0,0,0,35,20,568,116,0,452,0,560,112,0,448,0,8,4,0,4,0,13,52,24,10,10,0,0,0,0,0,35,0,0,0,,,,,,,,,,,,443,443,0,437,437,0,6,6,0,0,21,78,1,,,,,,,,,0,40,60,0,40,60,,,
2019,138664,101,101,101,0,2,83,10,5,5,0,0,0,0,0,60,24,101,24,0,77,0,101,24,0,77,0,0,0,0,0,0,2,83,10,5,5,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,75,75,0,75,75,0,0,0,0,0,26,74,0,,,,,,,,,0,54,46,0,54,46,,,
2019,138682,3285,1946,1269,2016,17,78,2,0,0,0,0,2,0,0,69,9,3285,643,60,1834,748,1269,310,16,824,119,2016,333,44,1010,629,17,78,2,0,0,0,0,2,0,0,69,0,0,0,,,,,,,,,,,,1426,1426,0,590,590,0,836,836,0,19,38,43,0,633,10,0,0,98,2,0,0,44,32,25,44,32,25,,,
