survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2016,154712,2312,2105,1971,341,78,3,6,1,1,0,0,0,9,2,54,23,2245,517,60,1359,309,1923,517,58,1347,1,322,0,2,12,308,78,3,6,1,1,0,0,0,9,1,54,67,48,19,69,1,1,0,0,0,0,0,22,6,42,,,,,,,,,,,,,,119,393,5,0,23,76,1,0,0,0,100,0,0,100,0,15,85
2016,154721,721,672,640,81,56,16,15,2,1,1,1,3,0,7,40,29,721,212,83,360,66,640,212,81,347,0,81,0,2,13,66,56,16,15,2,1,1,1,3,0,7,40,0,0,0,,,,,,,,,,,,28,28,0,19,19,0,9,9,0,8,88,4,0,66,128,18,0,31,60,8,0,3,16,81,3,16,81,,,
2016,154749,460,448,441,19,72,14,5,1,1,0,1,3,3,1,50,22,460,101,57,301,1,441,101,52,288,0,19,0,5,13,1,72,14,5,1,1,0,1,3,3,1,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,57,42,2,0,56,42,2,0,1,0,99,1,0,99,,,
2016,154767,171,171,171,0,63,19,11,2,2,0,1,0,5,0,88,0,171,0,0,171,0,171,0,0,171,0,0,0,0,0,0,63,19,11,2,2,0,1,0,5,0,88,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
2016,154776,149,149,149,0,63,21,16,0,0,0,0,0,0,0,68,10,149,15,3,131,0,149,15,3,131,0,0,0,0,0,0,63,21,16,0,0,0,0,0,0,0,68,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,0,67,33,0,0,0,0,100,0,0,100,,,
2016,154794,107,107,107,0,53,19,7,1,0,1,5,15,0,0,75,25,107,27,21,59,0,107,27,21,59,0,0,0,0,0,0,53,19,7,1,0,1,5,15,0,0,75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,0,100,0,0,0,0,92,8,0,92,8,,,
2016,154800,9190,5788,4068,5122,65,8,12,4,4,0,1,0,7,2,58,16,9190,2020,596,4803,1771,4068,1462,288,2017,301,5122,558,308,2786,1470,65,8,12,4,4,0,1,0,7,2,58,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1911,77,31,1,95,4,2,0,19,24,57,19,24,57,,,
2016,154855,1013,878,791,222,58,19,11,2,2,0,3,1,6,1,51,10,1013,99,178,550,186,791,99,175,517,0,222,0,3,33,186,58,19,11,2,2,0,3,1,6,1,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14,83,0,2,14,84,0,2,47,0,53,47,0,53,,,
2016,154907,2038,1223,811,1227,72,7,6,1,1,0,1,4,4,4,59,14,2038,332,120,659,927,811,288,85,408,30,1227,44,35,251,897,72,7,6,1,1,0,1,4,4,4,59,0,0,0,,,,,,,,,,,,326,326,0,131,131,0,195,195,0,37,47,16,0,291,33,7,1,88,10,2,0,18,12,69,18,12,69,,,
2016,154925,1703,1241,1007,696,65,16,7,0,0,0,4,6,0,2,47,25,1703,440,49,495,719,1007,427,43,435,102,696,13,6,60,617,65,16,7,0,0,0,4,6,0,2,47,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,214,217,9,0,49,49,2,0,5,12,83,5,12,83,,,
2016,154934,1227,792,572,655,76,4,8,1,1,0,1,0,7,4,68,18,1227,267,122,402,436,572,218,72,242,40,655,49,50,160,396,76,4,8,1,1,0,1,0,7,4,68,0,0,0,,,,,,,,,,,,214,214,0,72,72,0,142,142,0,24,57,17,1,145,104,18,0,54,39,7,0,23,22,55,23,22,55,,,
2016,154952,2939,1933,1424,1515,72,10,11,2,2,0,4,0,0,1,59,14,2939,755,228,1809,147,1424,421,92,883,28,1515,334,136,926,119,72,10,11,2,2,0,4,0,0,1,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,729,24,0,2,97,3,0,0,37,26,37,37,26,37,,,
2016,154998,1804,1237,951,853,47,9,40,2,1,0,1,2,0,0,47,23,1804,459,67,516,762,951,422,48,361,120,853,37,19,155,642,47,9,40,2,1,0,1,2,0,0,47,0,0,0,,,,,,,,,,,,479,479,0,123,123,0,356,356,0,17,56,27,0,325,116,0,18,71,25,0,4,4,9,87,4,9,87,,,
2016,155007,389,335,300,89,10,33,44,5,4,1,1,5,0,2,70,21,389,97,46,175,71,300,82,33,121,64,89,15,13,54,7,10,33,44,5,4,1,1,5,0,2,70,0,0,0,,,,,,,,,,,,114,114,0,72,72,0,42,42,0,8,62,29,0,59,38,0,0,61,39,0,0,0,5,95,0,5,95,,,
2016,155025,5887,4620,3884,2003,64,4,5,1,1,0,0,5,12,8,64,18,3702,665,350,2563,124,3431,663,336,2371,61,271,2,14,192,63,69,5,7,1,1,0,0,7,2,9,62,2185,453,1732,56,2,3,1,1,0,0,1,29,8,69,2216,444,1772,583,329,254,1633,115,1518,1,86,12,0,571,65,29,0,86,10,4,0,31,16,53,5,20,75,75,9,16
2016,155052,1020,554,318,702,72,2,21,1,1,0,1,2,0,0,48,9,1020,111,82,234,593,318,93,53,159,13,702,18,29,75,580,72,2,21,1,1,0,1,2,0,0,48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,103,1,0,7,93,1,0,6,11,11,78,11,11,78,,,
2016,155061,14658,9674,6439,8219,60,4,7,1,1,0,0,2,1,24,61,8,12045,984,2147,8567,347,5778,931,669,4073,105,6267,53,1478,4494,242,56,4,7,1,1,0,0,2,1,29,60,2613,661,1952,80,4,5,1,1,0,1,2,1,5,63,6049,3772,2277,1867,1403,464,4182,2369,1813,1,67,31,0,770,207,2,5,78,21,0,1,68,12,20,64,14,22,84,6,10
2016,155070,292,258,236,56,76,13,4,0,0,0,0,4,0,2,46,14,250,50,27,173,0,199,36,24,139,0,51,14,3,34,0,74,14,4,0,0,0,0,4,0,2,48,42,37,5,88,5,2,0,0,0,0,5,0,0,31,,,,,,,,,,,,,,18,31,1,0,36,62,2,0,39,10,51,29,11,60,100,0,0
2016,155089,1676,1326,1105,571,64,13,5,2,2,0,2,6,8,0,56,14,1192,165,218,781,28,920,163,165,592,0,272,2,53,189,28,64,12,7,1,1,0,1,7,8,0,54,484,185,299,63,14,2,5,5,0,4,3,10,0,63,822,391,431,324,178,146,498,213,285,3,64,33,0,116,49,0,0,70,30,0,0,21,19,60,16,19,65,33,18,49
2016,155098,1872,1196,854,1018,82,7,5,1,0,0,1,4,0,0,51,15,1872,332,442,400,698,854,275,288,247,44,1018,57,154,153,654,82,7,5,1,0,0,1,4,0,0,51,0,0,0,,,,,,,,,,,,263,263,0,107,107,0,156,156,0,31,54,14,0,223,107,1,1,67,32,0,0,7,16,77,7,16,77,,,
2016,155104,2053,1437,1126,927,43,8,42,3,2,1,1,0,1,2,54,25,2053,612,52,798,591,1126,523,42,537,24,927,89,10,261,567,43,8,42,3,2,1,1,0,1,2,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,440,121,23,28,72,20,4,5,5,19,75,5,19,75,,,
2016,155140,820,800,787,33,0,0,0,0,0,0,100,0,0,0,54,21,820,186,67,567,0,787,176,60,551,0,33,10,7,16,0,0,0,0,0,0,0,100,0,0,0,54,0,0,0,,,,,,,,,,,,140,140,0,133,133,0,7,7,0,1,82,17,0,37,149,0,0,20,80,0,0,0,0,100,0,0,100,,,
2016,155159,62,62,62,0,84,0,13,2,0,2,0,0,2,0,98,31,62,19,0,43,0,62,19,0,43,0,0,0,0,0,0,84,0,13,2,0,2,0,0,2,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2016,155177,402,390,382,20,68,5,11,2,2,0,0,4,1,9,58,35,402,139,73,185,5,382,139,70,173,0,20,0,3,12,5,68,5,11,2,2,0,0,4,1,9,58,0,0,0,,,,,,,,,,,,61,61,0,51,51,0,10,10,0,1,84,15,0,44,79,16,0,32,57,12,0,0,0,100,0,0,100,,,
2016,155186,3304,1899,1189,2115,73,9,4,1,1,0,3,5,5,0,56,15,3304,678,383,806,1437,1189,493,190,447,59,2115,185,193,359,1378,73,9,4,1,1,0,3,5,5,0,56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,548,116,12,2,81,17,2,0,25,15,61,25,15,61,,,
2016,155195,5866,3512,2322,3544,70,5,11,1,1,0,1,3,8,1,53,16,5866,1117,408,2306,2035,2322,935,179,1140,68,3544,182,229,1166,1967,70,5,11,1,1,0,1,3,8,1,53,0,0,0,,,,,,,,,,,,1517,1517,0,414,414,0,1103,1103,0,22,52,26,0,1022,91,4,0,91,8,0,0,17,21,62,17,21,62,,,
2016,155201,1075,722,544,531,70,15,3,1,0,1,2,4,3,1,51,24,1075,308,35,327,405,544,258,33,225,28,531,50,2,102,377,70,15,3,1,0,1,2,4,3,1,51,0,0,0,,,,,,,,,,,,126,126,0,45,45,0,81,81,0,30,58,12,0,226,75,7,0,73,24,2,0,5,24,71,5,24,71,,,
2016,155210,19139,10455,6066,13073,68,6,9,4,4,0,1,3,5,3,53,8,19139,2365,1239,7956,7579,6066,1537,540,2974,1015,13073,828,699,4982,6564,68,6,9,4,4,0,1,3,5,3,53,0,0,0,,,,,,,,,,,,5305,5305,0,1184,1184,0,4121,4121,0,21,49,28,2,2093,206,49,17,88,9,2,1,12,17,71,12,17,71,,,
2016,155283,505,505,505,0,42,39,12,2,2,0,0,2,2,0,91,27,505,134,0,371,0,505,134,0,371,0,0,0,0,0,0,42,39,12,2,2,0,0,2,2,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,90,34,0,10,67,25,0,7,4,0,96,4,0,96,,,
2016,155292,5726,3212,1941,3785,46,22,17,3,3,0,0,4,2,4,60,9,5726,966,74,3226,1460,1941,537,28,1184,192,3785,429,46,2042,1268,46,22,17,3,3,0,0,4,2,4,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,833,132,0,1,86,14,0,0,12,21,66,12,21,66,,,
2016,155308,102,93,87,15,19,18,3,0,0,0,0,1,51,9,35,34,102,39,28,32,3,87,35,27,25,0,15,4,1,7,3,19,18,3,0,0,0,0,1,51,9,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,30,3,0,15,77,8,0,30,0,70,30,0,70,,,
2016,155317,27565,24744,23006,4559,70,4,6,4,4,0,1,5,2,9,53,21,19262,4233,1245,13367,417,17141,4130,1019,11838,154,2121,103,226,1529,263,71,4,8,5,5,0,0,5,1,7,51,8303,5865,2438,67,4,3,4,4,0,1,4,3,14,57,7782,1757,6025,4793,944,3849,2989,813,2176,1,90,9,0,2423,1606,196,8,57,38,5,0,6,15,79,2,18,79,15,7,78
2016,155335,3170,1935,1144,2026,71,4,13,4,4,0,1,3,1,3,64,7,2535,180,152,763,1440,1001,180,139,649,33,1534,0,13,114,1407,70,3,14,4,4,0,1,4,1,3,62,635,143,492,74,7,11,2,1,0,1,2,2,2,75,885,342,543,293,180,113,592,162,430,48,38,14,1,134,32,14,0,74,18,8,0,5,13,82,1,12,87,21,17,62
2016,155353,48,48,48,0,33,35,31,0,0,0,0,0,0,0,10,54,48,26,0,22,0,48,26,0,22,0,0,0,0,0,0,33,35,31,0,0,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2016,155399,23779,21541,20156,3623,75,4,6,2,2,0,0,3,1,8,49,18,19472,3581,1327,14243,321,17699,3531,1165,12866,137,1773,50,162,1377,184,77,4,7,2,1,0,0,3,1,6,48,4307,2457,1850,65,4,5,2,2,0,0,2,2,19,56,4891,1799,3092,2484,1069,1415,2407,730,1677,1,90,9,0,2835,653,88,5,79,18,2,0,8,14,78,4,16,80,26,6,68
2016,155414,766,687,638,128,66,11,15,1,1,0,0,2,2,3,45,24,693,166,90,422,15,638,165,85,388,0,55,1,5,34,15,66,12,15,1,1,0,0,2,1,2,44,73,0,73,59,8,12,1,1,0,0,1,5,12,49,75,42,33,20,20,0,55,22,33,2,91,6,0,52,110,4,0,31,66,2,0,6,22,72,1,23,75,48,8,44
2016,155423,1335,600,228,1107,60,4,11,0,0,0,1,5,20,0,40,5,1335,244,0,1067,24,228,61,0,167,0,1107,183,0,900,24,60,4,11,0,0,0,1,5,20,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,244,0,0,0,100,0,0,0,0,0,99,0,0,99,,,
2016,155450,1952,1100,670,1282,80,4,4,1,1,0,3,3,3,1,69,12,1952,305,86,1104,457,670,240,48,342,40,1282,65,38,762,417,80,4,4,1,1,0,3,3,3,1,69,0,0,0,,,,,,,,,,,,527,527,0,143,143,0,384,384,0,18,44,27,11,235,68,2,0,77,22,1,0,4,19,77,4,19,77,,,
2016,155487,825,511,352,473,77,6,8,2,2,0,1,3,1,0,50,7,825,90,90,242,403,352,61,68,193,30,473,29,22,49,373,77,6,8,2,2,0,1,3,1,0,50,0,0,0,,,,,,,,,,,,198,198,0,134,134,0,64,64,0,27,49,24,0,86,4,0,0,96,4,0,0,31,15,54,31,15,54,,,
2016,155496,274,225,194,80,61,4,5,0,0,0,0,2,25,2,46,22,274,60,16,182,16,194,60,11,123,0,80,0,5,59,16,61,4,5,0,0,0,0,2,25,2,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,36,24,0,0,60,40,0,0,6,26,68,6,26,68,,,
2016,155511,717,680,657,60,68,10,12,1,1,0,1,2,4,2,36,28,703,196,67,415,25,657,195,66,396,0,46,1,1,19,25,67,11,12,1,1,0,1,2,4,2,36,14,0,14,86,0,7,0,0,0,0,0,7,0,71,,,,,,,,,,,,,,86,103,7,0,44,53,4,0,0,0,100,0,0,100,0,0,100
2016,155520,1822,1411,1152,670,67,13,2,2,2,1,1,2,14,0,64,14,1309,180,356,688,85,1001,179,242,574,6,308,1,114,114,79,63,13,2,2,2,1,1,2,16,0,58,513,151,362,74,12,2,2,2,0,1,1,8,0,81,849,387,462,325,195,130,524,192,332,6,65,30,0,81,95,4,0,45,53,2,0,19,8,73,12,9,79,38,5,57
2016,155566,2066,1242,826,1240,80,7,5,1,1,0,2,0,0,5,62,16,2066,392,158,686,830,826,321,72,384,49,1240,71,86,302,781,80,7,5,1,1,0,2,0,0,5,62,0,0,0,,,,,,,,,,,,491,491,0,180,180,0,311,311,0,27,46,24,2,299,79,0,14,76,20,0,4,11,31,58,11,31,58,,,
2016,155593,923,653,517,406,91,1,2,1,1,0,1,4,0,0,43,22,923,224,101,271,327,517,207,86,224,0,406,17,15,47,327,91,1,2,1,1,0,1,4,0,0,43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,224,0,0,0,100,0,0,0,26,5,69,26,5,69,,,
2016,155618,812,529,386,426,73,7,13,1,0,0,0,2,1,3,30,22,812,179,38,139,456,386,177,38,123,48,426,2,0,16,408,73,7,13,1,0,0,0,2,1,3,30,0,0,0,,,,,,,,,,,,133,133,0,26,26,0,107,107,0,31,51,17,1,58,102,18,1,32,57,10,1,1,8,91,1,8,91,,,
2016,155627,685,646,621,64,67,12,5,1,1,0,4,4,7,0,39,30,643,190,74,379,0,621,190,74,357,0,22,0,0,22,0,67,12,5,1,0,0,4,4,7,0,39,42,0,42,71,12,0,2,2,0,7,0,7,0,45,35,22,13,16,16,0,19,6,13,0,96,3,0,104,81,5,0,55,43,3,0,5,7,88,0,7,92,69,5,26
2016,155636,431,169,1,430,74,11,0,4,4,0,1,4,6,0,67,0,379,3,81,274,21,1,0,0,1,0,378,3,81,273,21,75,11,0,4,4,0,1,3,6,0,68,52,0,52,69,10,0,4,4,0,2,12,4,0,62,339,295,44,1,1,0,338,294,44,0,18,81,1,3,0,0,0,100,0,0,0,95,2,3,97,0,3,83,15,2
2016,155681,7102,6236,5709,1393,77,3,5,1,1,0,1,5,0,7,51,17,5904,1012,502,4022,368,5342,1007,459,3781,95,562,5,43,241,273,77,4,5,1,1,0,1,6,0,6,48,1198,367,831,75,2,3,1,1,0,2,4,1,13,63,1654,735,919,742,547,195,912,188,724,3,84,12,0,611,395,0,6,60,39,0,1,9,25,66,2,26,73,45,21,35
2016,155715,1191,826,642,549,67,8,11,1,0,0,1,2,8,2,53,26,1191,323,81,252,535,642,313,79,201,49,549,10,2,51,486,67,8,11,1,0,0,1,2,8,2,53,0,0,0,,,,,,,,,,,,258,258,0,84,84,0,174,174,0,18,60,22,0,234,80,9,0,72,25,3,0,22,9,69,22,9,69,,,
2016,155812,1409,1226,1110,299,61,8,14,3,2,1,0,3,9,1,60,15,837,122,105,538,72,648,122,104,420,2,189,0,1,118,70,59,9,19,2,1,1,0,4,6,1,57,572,462,110,63,8,8,3,3,0,1,1,15,1,64,610,177,433,406,69,337,204,108,96,8,71,21,0,57,65,0,0,47,53,0,0,27,1,72,13,1,86,48,2,50
2016,155830,582,338,214,368,84,2,7,1,1,0,1,4,0,0,47,13,582,100,59,92,331,214,77,41,71,25,368,23,18,21,306,84,2,7,1,1,0,1,4,0,0,47,0,0,0,,,,,,,,,,,,149,149,0,63,63,0,86,86,0,40,34,26,0,95,5,0,0,95,5,0,0,1,5,93,1,5,93,,,
2016,155858,1927,1198,830,1097,38,3,50,1,1,0,1,1,4,2,57,19,1927,431,86,1183,227,830,372,42,413,3,1097,59,44,770,224,38,3,50,1,1,0,1,1,4,2,57,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,280,111,17,23,65,26,4,5,6,5,89,6,5,89,,,
2016,155900,1467,916,563,904,45,10,7,1,1,0,2,3,25,7,43,15,1226,182,214,772,58,514,182,49,277,6,712,0,165,495,52,45,10,7,1,1,0,2,4,27,5,40,241,49,192,44,10,7,1,1,0,3,0,16,19,56,886,676,210,83,49,34,803,627,176,1,43,55,0,55,116,11,0,30,64,6,0,54,1,45,55,1,44,46,2,52
2016,155937,678,623,587,91,72,11,12,1,1,0,3,0,0,0,47,19,678,128,63,433,54,587,128,59,400,0,91,0,4,33,54,72,11,12,1,1,0,3,0,0,0,47,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,57,70,1,0,45,55,1,0,5,0,95,5,0,95,,,
2016,155973,727,606,528,199,67,10,12,1,0,0,1,4,2,4,47,20,670,136,92,414,28,523,136,62,324,1,147,0,30,90,27,67,9,13,1,0,0,1,4,3,4,46,57,5,52,74,14,0,2,0,2,2,2,2,5,51,159,114,45,17,12,5,142,102,40,3,80,17,0,63,67,6,0,46,49,4,0,19,17,65,12,17,70,95,5,0
2016,156082,6636,5277,4381,2255,64,5,9,1,1,0,1,4,12,4,60,15,5780,908,611,3448,813,3866,849,448,2484,85,1914,59,163,964,728,63,5,9,1,1,0,1,4,13,4,60,856,515,341,71,6,4,2,2,0,1,3,8,6,61,1975,1364,611,956,645,311,1019,719,300,11,65,24,0,777,98,25,8,86,11,3,1,11,21,68,9,22,69,24,17,60
2016,156107,3592,1978,1162,2430,60,10,16,4,4,0,1,2,6,2,51,9,3592,551,310,1081,1650,1162,316,167,492,187,2430,235,143,589,1463,60,10,16,4,4,0,1,2,6,2,51,0,0,0,,,,,,,,,,,,1128,1128,0,490,490,0,638,638,0,34,34,31,0,548,3,0,0,99,1,0,0,15,25,60,15,25,60,,,
2016,156125,14166,11633,10007,4159,60,5,10,7,7,0,1,4,2,11,53,12,11585,1505,1372,8153,555,8687,1446,1036,6084,121,2898,59,336,2069,434,61,6,11,7,7,0,1,4,2,8,53,2581,1320,1261,58,4,6,4,4,0,0,2,2,22,53,4815,2997,1818,2220,1500,720,2595,1497,1098,2,72,26,0,1175,233,0,97,78,15,0,6,7,48,44,7,48,44,6,49,45
2016,156134,748,748,748,0,63,17,10,2,1,1,3,5,1,0,45,20,748,147,142,458,1,748,147,142,458,1,0,0,0,0,0,63,17,10,2,1,1,3,5,1,0,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,147,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2016,156189,605,585,572,33,96,1,1,0,0,0,0,0,1,0,55,26,605,156,31,418,0,572,156,31,385,0,33,0,0,33,0,96,1,1,0,0,0,0,0,1,0,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,127,29,0,0,81,19,0,0,0,0,100,0,0,100,,,
2016,156213,1854,1538,1337,517,82,4,3,2,2,0,0,0,6,2,61,19,1640,306,123,1069,142,1301,306,84,908,3,339,0,39,161,139,83,3,3,2,1,0,0,0,6,3,60,214,36,178,79,9,3,2,2,0,0,0,5,1,66,501,313,188,152,131,21,349,182,167,5,75,19,0,155,134,17,0,51,44,6,0,28,9,63,20,10,70,85,0,15
2016,156222,1574,1020,678,896,58,6,5,1,1,0,1,1,16,11,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1574,678,896,58,6,5,1,1,0,1,1,16,11,36,1370,0,1370,526,0,526,844,0,844,,,,,,,,,,,,,23,26,51,,,,23,26,51
2016,156231,2775,1953,1537,1238,94,1,1,0,0,0,0,2,1,0,56,13,2775,447,159,1622,547,1537,353,109,1055,20,1238,94,50,567,527,94,1,1,0,0,0,0,2,1,0,56,0,0,0,,,,,,,,,,,,1091,1091,0,639,639,0,452,452,0,13,47,39,0,396,51,0,0,89,11,0,0,26,26,49,26,26,49,,,
2016,156277,64,64,64,0,83,6,2,2,2,0,0,5,3,0,95,48,64,31,0,33,0,64,31,0,33,0,0,0,0,0,0,83,6,2,2,2,0,0,5,3,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,1,97,0,0,3,0,0,100,0,0,100,,,
2016,156286,3973,3238,2780,1193,80,6,3,2,2,0,0,2,6,1,69,24,2647,637,92,1840,78,2473,634,88,1735,16,174,3,4,105,62,80,4,3,2,2,0,0,3,5,1,64,1326,307,1019,79,9,2,1,1,0,0,1,7,1,79,1250,178,1072,246,107,139,1004,71,933,2,92,7,0,458,173,6,0,72,27,1,0,1,0,99,0,0,100,4,0,96
2016,156295,1665,1635,1616,49,59,15,9,2,2,0,0,6,1,8,56,25,1665,418,48,1146,53,1616,418,48,1144,6,49,0,0,2,47,59,15,9,2,2,0,0,6,1,8,56,0,0,0,,,,,,,,,,,,82,82,0,78,78,0,4,4,0,4,90,5,0,203,183,32,0,49,44,8,0,0,0,100,0,0,100,,,
2016,156310,201,182,170,31,66,12,3,11,11,0,0,4,1,0,93,16,201,36,0,165,0,170,32,0,138,0,31,4,0,27,0,66,12,3,11,11,0,0,4,1,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,16,0,2,50,44,0,6,0,0,100,0,0,100,,,
2016,156338,4251,2585,1743,2508,83,7,4,1,1,0,0,4,1,0,58,6,4251,418,282,2428,1123,1743,258,155,1316,14,2508,160,127,1112,1109,83,7,4,1,1,0,0,4,1,0,58,0,0,0,,,,,,,,,,,,1203,1203,0,465,465,0,738,738,0,22,50,28,0,414,4,0,0,99,1,0,0,15,26,59,15,26,59,,,
2016,156356,1009,842,734,275,65,14,7,1,1,0,1,0,10,2,75,13,977,128,120,708,21,711,123,75,509,4,266,5,45,199,17,64,14,7,1,1,0,1,0,11,2,75,32,23,9,78,3,9,3,3,0,0,0,3,3,63,447,426,21,249,236,13,198,190,8,0,49,51,0,98,24,4,2,77,19,3,2,60,0,40,60,0,40,53,0,47
2016,156365,3675,2925,2448,1227,68,10,2,0,0,0,0,1,2,16,57,21,2732,598,268,1358,508,2008,582,209,1206,11,724,16,59,152,497,74,11,3,1,0,0,0,2,2,8,58,943,440,503,49,8,1,0,0,0,0,0,2,39,53,1178,467,711,628,302,326,550,165,385,16,66,17,1,448,86,64,0,75,14,11,0,22,31,47,12,29,58,49,35,16
2016,156392,9940,6367,4561,5379,75,12,5,3,2,0,0,4,1,0,58,14,9940,1781,655,5882,1622,4561,1347,349,2842,23,5379,434,306,3040,1599,75,12,5,3,2,0,0,4,1,0,58,0,0,0,,,,,,,,,,,,3364,3364,0,1171,1171,0,2193,2193,0,10,55,34,0,1748,29,3,1,98,2,0,0,23,26,52,23,26,52,,,
2016,156408,1430,1429,1428,2,75,5,4,5,5,0,0,3,0,7,51,28,1430,400,9,1013,8,1428,400,9,1011,8,2,0,0,2,0,75,5,4,5,5,0,0,3,0,7,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,199,175,26,0,50,44,7,0,0,0,100,0,0,100,,,
2016,156417,128,98,79,49,90,2,1,1,1,0,0,4,2,2,20,3,128,7,22,88,11,79,4,14,61,0,49,3,8,27,11,90,2,1,1,1,0,0,4,2,2,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,0,57,43,0,0,48,20,31,48,20,31,,,
2016,156426,232,190,163,69,77,9,5,0,0,0,0,4,4,0,96,13,232,32,0,200,0,163,29,0,134,0,69,3,0,66,0,77,9,5,0,0,0,0,4,4,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,30,2,0,0,94,6,0,0,0,0,100,0,0,100,,,
2016,156471,1334,907,630,704,71,13,5,2,1,0,0,5,4,0,89,2,1334,25,380,929,0,630,25,111,494,0,704,0,269,435,0,71,13,5,2,1,0,0,5,4,0,89,0,0,0,,,,,,,,,,,,987,987,0,436,436,0,551,551,0,0,26,74,0,17,7,0,1,68,28,0,4,28,9,63,28,9,63,,,
2016,156541,7652,4694,2843,4809,67,5,2,2,2,0,0,0,12,11,58,13,3041,419,155,1361,1106,1742,409,134,1195,4,1299,10,21,166,1102,73,6,4,1,1,0,0,1,13,3,56,4611,1101,3510,64,4,1,3,3,0,0,0,12,16,60,,,,,,,,,,,,,,244,160,15,0,58,38,4,0,55,16,29,19,11,71,79,19,1
2016,156620,16881,13789,11822,5059,84,5,3,1,1,0,0,2,3,2,58,18,14293,2635,992,9500,1166,11010,2562,728,7712,8,3283,73,264,1788,1158,85,6,3,1,1,0,0,3,2,1,57,2588,812,1776,78,5,2,2,1,0,0,2,9,2,67,4976,2949,2027,1910,1493,417,3066,1456,1610,7,73,21,0,2403,213,19,0,91,8,1,0,22,29,49,16,30,54,56,24,20
2016,156648,6868,3883,2375,4493,81,7,4,1,1,0,0,4,3,0,51,10,6868,953,281,3307,2327,2375,686,150,1460,79,4493,267,131,1847,2248,81,7,4,1,1,0,0,4,3,0,51,0,0,0,,,,,,,,,,,,3107,3107,0,592,592,0,2515,2515,0,10,44,45,1,947,6,0,0,99,1,0,0,20,24,56,20,24,56,,,
