survey_year,UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
2020,100654,5977,5530,5249,728,2,86,1,0,0,0,0,1,8,1,61,30,5093,1535,174,3381,3,4663,1525,154,2984,0,430,10,20,397,3,2,90,1,0,0,0,0,1,4,1,60,884,586,298,3,62,0,1,1,0,0,0,29,4,69,877,278,599,549,186,363,328,92,236,1,94,5,0,806,700,0,29,53,46,0,2,31,65,4,25,72,3,66,26,8
2020,100663,22563,17804,14880,7683,57,21,5,7,6,0,0,4,2,5,63,15,13878,2154,1377,10018,329,10402,2102,853,7397,50,3476,52,524,2621,279,55,24,6,7,7,0,0,5,1,3,62,8685,4478,4207,62,16,2,6,6,0,0,2,3,8,66,9022,2690,6332,3412,754,2658,5610,1936,3674,1,79,19,0,1763,360,29,2,82,17,1,0,28,37,35,18,52,30,44,14,42
2020,100690,775,488,308,467,35,57,3,1,1,0,0,0,2,0,61,0,298,0,228,70,0,172,0,133,39,0,126,0,95,31,0,26,69,3,0,0,0,0,0,2,0,71,477,136,341,42,50,4,2,1,1,0,0,3,0,55,,,,,,,,,,,,,,,,,,,,,,100,0,0,100,0,0,100,0,0
2020,100706,9999,8359,7345,2654,69,9,5,4,4,0,1,4,5,3,43,17,8027,1345,736,5744,202,6730,1328,577,4813,12,1297,17,159,931,190,71,9,6,4,4,0,1,4,3,2,41,1972,615,1357,60,9,3,4,3,0,1,1,14,9,53,2746,1216,1530,1057,648,409,1689,568,1121,2,83,15,0,884,441,15,5,66,33,1,0,50,46,4,45,54,2,74,14,12
2020,100724,4072,3789,3607,465,4,90,1,0,0,0,0,1,1,1,65,26,3614,975,137,2491,11,3289,926,130,2233,0,325,49,7,258,11,2,93,1,0,0,0,0,1,1,2,64,458,318,140,25,70,1,0,0,0,0,1,1,1,70,554,249,305,359,182,177,195,67,128,1,92,7,0,524,427,14,10,54,44,1,1,36,58,5,34,62,5,58,33,9
2020,100751,37840,33978,31533,6307,75,11,5,2,1,0,0,3,1,3,57,20,31670,6507,1224,22879,1060,27750,6466,810,20447,27,3920,41,414,2432,1033,77,11,5,1,1,0,0,4,1,2,56,6170,3783,2387,67,13,4,2,2,0,0,3,1,10,63,6562,2516,4046,2768,803,1965,3794,1713,2081,4,88,8,0,2701,3762,34,10,42,58,1,0,20,70,10,16,78,6,41,30,29
2020,100760,1546,883,548,998,74,15,2,1,1,0,0,3,5,0,58,15,1546,278,44,672,552,548,225,21,298,4,998,53,23,374,548,74,15,2,1,1,0,0,3,5,0,58,0,0,0,,,,,,,,,,,,264,264,0,73,73,0,191,191,0,28,55,17,0,266,6,0,6,96,2,0,2,74,8,17,74,8,17,,,
2020,100812,2867,1894,1246,1621,75,15,4,1,1,0,1,3,3,0,69,0,2688,0,534,2095,59,1202,0,328,874,0,1486,0,206,1221,59,76,13,4,1,1,0,1,2,3,0,69,179,44,135,55,36,3,0,0,0,1,4,0,0,58,1660,1497,163,484,447,37,1176,1050,126,0,44,56,0,,,,,,,,,60,33,7,57,35,8,99,0,1
2020,100830,5212,4295,3710,1502,43,43,1,2,2,0,0,3,1,5,66,15,4375,674,366,3261,74,3374,641,291,2441,1,1001,33,75,820,73,42,45,1,2,2,0,0,3,1,4,66,837,336,501,44,36,2,3,3,0,0,1,3,11,64,1474,868,606,644,442,202,830,426,404,3,77,20,0,626,33,14,1,93,5,2,0,17,43,40,11,46,43,48,29,23
2020,100858,30737,27701,25846,4891,77,5,4,3,2,0,0,2,0,8,50,20,24505,4914,1020,18434,137,22458,4869,898,16641,50,2047,45,122,1793,87,81,5,4,2,2,0,0,3,0,6,49,6232,3388,2844,65,8,4,3,3,0,0,2,0,18,54,5196,1074,4122,2379,629,1750,2817,445,2372,1,95,4,0,2634,2258,1,21,54,46,0,0,7,27,66,2,32,66,27,8,65
2020,100937,1129,1127,1126,3,77,14,5,2,2,0,0,1,0,1,54,23,1129,256,42,831,0,1126,256,42,828,0,3,0,0,3,0,77,14,5,2,2,0,0,1,0,1,54,0,0,0,,,,,,,,,,,,15,15,0,15,15,0,0,0,0,0,98,1,0,156,99,0,1,61,39,0,0,0,33,67,0,33,67,,,
2020,101028,1399,867,598,801,40,40,7,1,1,0,0,5,7,0,68,14,1399,263,95,825,216,598,191,42,357,8,801,72,53,468,208,40,40,7,1,1,0,0,5,7,0,68,0,0,0,,,,,,,,,,,,484,484,0,139,139,0,345,345,0,12,53,35,0,204,57,0,2,78,22,0,1,32,45,23,32,45,23,,,
2020,101116,349,278,233,116,30,66,2,1,0,0,0,0,1,0,81,2,289,10,27,252,0,197,5,12,180,0,92,5,15,72,0,31,65,2,0,0,0,0,0,1,0,84,60,36,24,22,72,5,2,2,0,0,0,0,0,67,,,,,,,,,,,,,,10,0,0,0,100,0,0,0,43,13,45,34,15,51,85,0,15
2020,101143,1808,1198,889,919,58,18,7,1,1,0,1,4,10,0,46,17,1808,404,101,799,504,889,316,63,480,30,919,88,38,319,474,58,18,7,1,1,0,1,4,10,0,46,0,0,0,,,,,,,,,,,,379,379,0,197,197,0,182,182,0,22,57,21,0,384,17,0,3,95,4,0,1,33,35,31,33,35,31,,,
2020,101161,6653,4078,2777,3876,64,18,4,1,1,0,1,4,7,0,58,16,6653,1367,204,3109,1973,2777,1065,103,1573,36,3876,302,101,1536,1937,64,18,4,1,1,0,1,4,7,0,58,0,0,0,,,,,,,,,,,,1163,1163,0,372,372,0,791,791,0,24,59,17,0,1245,99,0,23,91,7,0,2,19,32,49,19,32,49,,,
2020,101189,2961,2368,1988,973,51,37,3,2,1,0,1,2,3,1,60,13,2098,288,316,1230,264,1361,277,174,907,3,737,11,142,323,261,50,38,3,2,1,0,1,3,2,2,59,863,627,236,53,36,3,2,2,0,1,1,4,0,62,1587,895,692,960,488,472,627,407,220,12,45,43,0,212,68,8,0,74,24,3,0,43,14,42,34,19,47,67,3,31
2020,101240,3993,2613,1916,2077,71,17,5,1,0,0,0,3,2,1,62,16,3993,816,314,2366,497,1916,637,167,1103,9,2077,179,147,1263,488,71,17,5,1,0,0,0,3,2,1,62,0,0,0,,,,,,,,,,,,1287,1287,0,567,567,0,720,720,0,9,58,32,0,795,5,0,16,97,1,0,2,36,35,29,36,35,29,,,
2020,101277,86,86,86,0,90,1,9,0,0,0,0,0,0,0,99,51,86,44,0,42,0,86,44,0,42,0,0,0,0,0,0,90,1,9,0,0,0,0,0,0,0,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2020,101286,3681,2043,1215,2466,61,27,4,1,1,0,0,3,3,0,67,10,3681,596,222,2173,690,1215,381,83,743,8,2466,215,139,1430,682,61,27,4,1,1,0,0,3,3,0,67,0,0,0,,,,,,,,,,,,1134,1134,0,294,294,0,840,840,0,14,55,31,0,565,27,0,4,95,5,0,1,22,29,49,22,29,49,,,
2020,101295,4763,3159,2349,2414,81,6,7,1,1,0,1,2,1,1,66,19,4763,1285,598,2328,552,2349,925,282,1033,109,2414,360,316,1295,443,81,6,7,1,1,0,1,2,1,1,66,0,0,0,,,,,,,,,,,,1093,1093,0,382,382,0,711,711,0,9,68,23,0,1264,20,1,0,98,2,0,0,15,40,44,15,40,44,,,
2020,101301,1316,746,458,858,21,75,1,0,0,0,0,2,1,0,65,14,1316,235,74,607,400,458,179,28,243,8,858,56,46,364,392,21,75,1,0,0,0,0,2,1,0,65,0,0,0,,,,,,,,,,,,327,327,0,76,76,0,251,251,0,24,51,25,0,225,4,0,6,96,2,0,3,34,26,40,34,26,40,,,
2020,101365,619,413,279,340,28,64,3,1,1,0,0,2,3,0,79,3,612,102,117,393,0,273,16,36,221,0,339,86,81,172,0,28,64,3,1,1,0,0,2,3,0,79,7,6,1,29,57,14,0,0,0,0,0,0,0,86,,,,,,,,,,,,,,91,11,0,0,89,11,0,0,37,22,41,36,22,42,100,0,0
2020,101435,920,840,789,131,67,18,7,1,1,0,1,4,3,0,50,24,920,219,28,670,3,789,219,28,541,1,131,0,0,129,2,67,18,7,1,1,0,1,4,3,0,50,0,0,0,,,,,,,,,,,,104,104,0,16,16,0,88,88,0,1,88,11,0,152,67,0,0,69,31,0,0,0,17,83,0,17,83,,,
2020,101453,111,63,32,79,86,6,4,1,1,0,0,2,0,1,5,3,71,2,14,54,1,27,2,4,21,0,44,0,10,33,1,92,4,3,0,0,0,0,1,0,0,4,40,5,35,78,10,5,3,3,0,0,3,0,3,5,,,,,,,,,,,,,,1,1,0,0,50,50,0,0,75,5,21,68,7,25,88,0,13
2020,101462,825,444,252,573,23,62,5,1,1,0,1,5,2,2,59,8,825,101,104,392,228,252,63,48,141,0,573,38,56,251,228,23,62,5,1,1,0,1,5,2,2,59,0,0,0,,,,,,,,,,,,337,337,0,129,129,0,208,208,0,23,36,41,0,93,5,0,3,92,5,0,3,24,38,38,24,38,38,,,
2020,101471,399,299,249,150,34,62,1,0,0,0,1,2,0,1,21,23,399,132,0,267,0,249,91,0,158,0,150,41,0,109,0,34,62,1,0,0,0,1,2,0,1,21,0,0,0,,,,,,,,,,,,346,346,0,214,214,0,132,132,0,0,13,87,0,125,0,0,7,95,0,0,5,0,0,100,0,0,100,,,
2020,101480,9238,7552,6484,2754,67,21,0,1,1,0,0,0,9,1,61,17,7747,1313,643,4820,971,6031,1290,506,4088,147,1716,23,137,732,824,67,20,0,1,1,0,0,0,9,1,60,1491,453,1038,69,23,0,1,1,0,1,0,4,2,67,2208,1026,1182,789,518,271,1419,508,911,10,77,13,0,1058,249,0,6,81,19,0,0,30,53,18,21,59,20,76,17,7
2020,101505,8526,4491,2451,6075,66,20,6,2,2,0,0,2,2,2,64,11,8526,1493,725,3990,2318,2451,938,276,1204,33,6075,555,449,2786,2285,66,20,6,2,2,0,0,2,2,2,64,0,0,0,,,,,,,,,,,,2118,2118,0,509,509,0,1609,1609,0,20,55,25,0,1441,20,0,32,97,1,0,2,73,8,19,73,8,19,,,
2020,101514,8278,4478,2558,5720,67,14,7,2,2,0,1,6,2,1,56,11,8278,1487,411,4594,1786,2558,896,146,1471,45,5720,591,265,3123,1741,67,14,7,2,2,0,1,6,2,1,56,0,0,0,,,,,,,,,,,,2229,2229,0,448,448,0,1781,1781,0,14,59,27,0,1426,33,0,28,96,2,0,2,70,8,22,70,8,22,,,
2020,101541,229,206,191,38,76,18,1,0,0,0,2,0,1,0,96,31,229,72,17,130,10,191,72,12,105,2,38,0,5,25,8,76,18,1,0,0,0,2,0,1,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,61,11,0,0,85,15,0,0,21,11,69,21,11,69,,,
2020,101569,2823,1744,1198,1625,13,80,3,0,0,0,0,3,0,1,66,16,2823,690,302,1620,211,1198,455,125,615,3,1625,235,177,1005,208,13,80,3,0,0,0,0,3,0,1,66,0,0,0,,,,,,,,,,,,854,854,0,233,233,0,621,621,0,5,64,30,1,673,13,0,4,98,2,0,1,73,12,15,73,12,15,,,
2020,101587,5734,5282,4995,739,48,36,2,0,0,0,1,2,9,2,75,11,2248,254,392,1601,1,1775,245,360,1169,1,473,9,32,432,0,44,41,2,0,0,0,1,2,7,3,66,3486,3220,266,51,33,1,0,0,0,1,2,11,1,81,3604,709,2895,3229,575,2654,375,134,241,1,67,32,0,216,36,2,0,85,14,1,0,73,10,18,41,19,40,93,4,4
2020,101602,1666,1063,758,908,62,17,2,1,1,0,1,2,15,0,56,17,1666,313,53,715,585,758,278,32,436,12,908,35,21,279,573,62,17,2,1,1,0,1,2,15,0,56,0,0,0,,,,,,,,,,,,250,250,0,101,101,0,149,149,0,25,60,15,0,305,8,0,0,97,3,0,0,13,42,45,13,42,45,,,
2020,101648,401,400,400,1,65,21,2,5,5,0,1,5,0,0,29,64,401,255,8,137,1,400,255,8,137,0,1,0,0,0,1,65,21,2,5,5,0,1,5,0,0,29,0,0,0,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,99,0,0,94,161,0,0,37,63,0,0,0,25,75,0,25,75,,,
2020,101675,1440,1388,1354,86,3,93,1,0,0,0,0,2,0,0,53,27,1440,399,84,955,2,1354,394,80,880,0,86,5,4,75,2,3,93,1,0,0,0,0,2,0,0,53,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,250,149,0,0,63,37,0,0,5,4,91,5,4,91,,,
2020,101693,2016,1523,1207,809,57,14,1,2,2,0,2,2,19,3,65,14,1750,250,114,800,586,1106,249,111,745,1,644,1,3,55,585,62,14,1,2,2,0,2,2,15,3,65,266,101,165,27,16,1,0,0,0,0,2,45,9,70,,,,,,,,,,,,,,183,50,14,3,73,20,6,1,12,35,53,7,32,61,46,54,0
2020,101709,2600,2320,2147,453,67,18,5,1,1,0,0,4,3,3,66,20,2228,471,161,1554,42,1998,455,149,1394,0,230,16,12,160,42,67,17,6,1,1,0,0,4,2,3,65,372,149,223,65,22,1,1,1,0,1,2,8,1,78,389,159,230,149,94,55,240,65,175,2,91,7,0,380,78,13,0,81,17,3,0,16,74,10,15,75,9,19,67,14
2020,101736,3360,1846,1081,2279,76,9,7,1,1,0,1,4,1,1,60,14,3360,642,104,1575,1039,1081,487,50,536,8,2279,155,54,1039,1031,76,9,7,1,1,0,1,4,1,1,60,0,0,0,,,,,,,,,,,,609,609,0,146,146,0,463,463,0,24,57,19,0,578,3,0,61,90,0,0,10,17,27,57,17,27,57,,,
2020,101879,8086,6341,5271,2815,73,13,4,3,3,0,1,3,2,3,62,15,5946,932,593,3886,535,4708,905,456,3312,35,1238,27,137,574,500,73,12,4,2,2,0,1,4,2,2,62,2140,563,1577,71,15,4,3,3,0,0,2,1,3,64,,,,,,,,,,,,,,724,184,24,0,78,20,3,0,38,42,20,20,55,25,87,7,5
2020,101897,2530,1493,969,1561,69,2,12,1,1,0,2,5,5,5,64,13,2530,411,47,1184,888,969,327,27,556,59,1561,84,20,628,829,69,2,12,1,1,0,2,5,5,5,64,0,0,0,,,,,,,,,,,,490,490,0,172,172,0,318,318,0,28,52,19,0,333,3,0,75,81,1,0,18,61,21,18,61,21,18,,,
2020,101912,1414,1346,1302,112,2,82,7,0,0,0,1,0,2,7,59,23,1339,303,46,971,19,1240,303,42,894,1,99,0,4,77,18,1,84,6,0,0,0,1,0,2,7,58,75,62,13,21,57,16,1,1,0,0,0,3,1,68,197,138,59,145,97,48,52,41,11,5,85,10,0,33,258,12,0,11,85,4,0,8,12,80,4,11,85,69,31,0
2020,101994,279,159,99,180,40,54,1,0,0,0,1,4,0,0,53,13,279,44,48,120,67,99,37,21,40,1,180,7,27,80,66,40,54,1,0,0,0,1,4,0,0,53,0,0,0,,,,,,,,,,,,107,107,0,21,21,0,86,86,0,14,47,39,0,43,1,0,0,98,2,0,0,0,0,100,0,0,100,,,
2020,102030,2176,1232,755,1421,29,57,2,2,2,0,1,4,3,2,66,10,2176,291,169,1168,548,755,224,76,452,3,1421,67,93,716,545,29,57,2,2,2,0,1,4,3,2,66,0,0,0,,,,,,,,,,,,672,672,0,222,222,0,450,450,0,21,48,31,0,273,18,0,0,94,6,0,0,31,34,35,31,34,35,,,
2020,102049,5729,5557,5450,279,82,8,4,1,1,0,0,2,1,1,67,27,3576,971,76,2526,3,3501,971,69,2461,0,75,0,7,65,3,86,6,4,1,1,0,0,2,0,1,68,2153,1949,204,76,13,3,2,2,0,0,2,3,1,66,1185,65,1120,969,39,930,216,26,190,1,97,2,0,229,732,8,2,24,75,1,0,9,28,63,1,27,72,23,30,47
2020,102067,3743,2321,1603,2140,56,35,3,1,1,0,1,3,1,1,58,16,3743,838,204,2230,471,1603,615,99,870,19,2140,223,105,1360,452,56,35,3,1,1,0,1,3,1,1,58,0,0,0,,,,,,,,,,,,774,774,0,199,199,0,575,575,0,5,74,21,0,775,30,0,33,92,4,0,4,67,21,12,67,21,12,,,
2020,102076,2006,1323,978,1028,70,7,15,1,1,0,0,3,2,0,63,22,2006,496,103,890,517,978,439,35,478,26,1028,57,68,412,491,70,7,15,1,1,0,0,3,2,0,63,0,0,0,,,,,,,,,,,,383,383,0,126,126,0,257,257,0,12,69,19,0,473,15,0,8,95,3,0,2,45,38,17,45,38,17,,,
2020,102094,14224,12736,11799,2425,63,21,4,4,4,0,1,4,3,2,68,17,9050,1578,691,6518,263,7611,1550,593,5462,6,1439,28,98,1056,257,60,22,4,4,3,0,1,4,3,2,61,5174,4188,986,67,18,4,4,4,0,1,3,2,2,80,5478,1213,4265,3984,661,3323,1494,552,942,3,84,13,0,1142,422,14,0,72,27,1,0,29,32,39,6,47,47,69,5,25
2020,102234,1191,1110,1060,131,65,14,6,2,2,0,1,2,6,5,59,23,1061,251,45,762,3,1034,245,44,745,0,27,6,1,17,3,65,14,6,2,2,0,1,2,5,5,61,130,26,104,65,14,4,4,3,1,0,1,11,2,45,124,33,91,21,15,6,103,18,85,1,96,3,0,124,116,11,0,49,46,4,0,9,67,23,2,75,23,71,5,25
2020,102270,712,674,650,62,4,95,1,0,0,0,0,0,0,0,54,17,712,122,48,529,13,650,118,43,489,0,62,4,5,40,13,4,95,1,0,0,0,0,0,0,0,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,96,26,0,0,79,21,0,0,19,75,6,19,75,6,,,
2020,102298,1175,1146,1128,47,3,88,4,0,0,0,0,2,1,2,50,29,1161,351,0,810,0,1116,342,0,774,0,45,9,0,36,0,3,88,4,0,0,0,0,2,1,2,50,14,12,2,0,86,0,0,0,0,0,0,0,14,50,,,,,,,,,,,,,,276,75,0,0,79,21,0,0,10,82,8,9,83,8,100,0,0
2020,102313,1526,939,642,884,23,68,3,1,1,0,0,1,3,0,61,10,1526,241,103,991,191,642,151,55,434,2,884,90,48,557,189,23,68,3,1,1,0,0,1,3,0,61,0,0,0,,,,,,,,,,,,530,530,0,217,217,0,313,313,0,9,56,35,0,234,2,0,5,97,1,0,2,63,24,13,63,24,13,,,
2020,102368,16497,12173,9427,7070,50,31,5,1,1,0,0,4,7,2,63,12,12712,1857,1213,9224,418,8208,1527,640,6001,40,4504,330,573,3223,378,53,31,4,1,1,0,0,4,4,2,63,3785,1219,2566,42,30,5,1,1,0,0,3,16,2,63,7902,4631,3271,2776,1850,926,5126,2781,2345,2,61,37,0,1383,433,40,1,74,23,2,0,49,13,38,43,15,42,70,7,23
2020,102377,2747,2651,2589,158,2,85,2,1,1,1,0,0,9,0,66,21,2280,485,51,1744,0,2170,485,50,1635,0,110,0,1,109,0,0,91,2,1,1,1,0,0,6,0,64,467,419,48,10,58,6,2,1,0,1,0,24,0,76,,,,,,,,,,,,,,120,365,0,0,25,75,0,0,0,0,100,0,0,100,0,0,100
2020,102395,338,214,136,202,59,22,9,1,1,0,1,4,4,0,26,0,137,0,20,110,7,31,0,3,28,0,106,0,17,82,7,55,18,12,1,1,0,0,9,4,0,21,201,105,96,61,24,6,2,2,0,2,1,4,0,29,282,99,183,115,21,94,167,78,89,0,28,72,0,,,,,,,,,100,0,0,100,0,0,100,0,0
2020,102429,3204,1720,970,2234,75,13,3,0,0,0,0,3,6,0,59,13,3204,596,146,1488,974,970,404,40,518,8,2234,192,106,970,966,75,13,3,0,0,0,0,3,6,0,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,591,5,0,0,99,1,0,0,56,16,28,56,16,28,,,
2020,102553,11953,7709,4871,7082,51,3,8,10,7,3,5,10,11,2,62,6,11323,1057,442,6758,3066,4721,727,229,3361,404,6602,330,213,3397,2662,50,3,9,10,7,3,5,10,12,2,61,630,150,480,65,3,6,4,3,1,6,8,5,3,68,5381,4825,556,1430,1313,117,3951,3512,439,9,48,43,1,977,64,12,4,92,6,1,0,75,20,5,75,20,5,79,13,8
2020,102580,40,33,28,12,88,3,3,5,5,0,3,0,0,0,38,18,40,7,3,26,4,28,7,3,18,0,12,0,0,8,4,88,3,3,5,5,0,3,0,0,0,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,86,14,0,0,0,0,100,0,0,100,,,
2020,102614,6813,4385,2783,4030,53,3,7,3,2,1,12,9,10,2,60,9,5850,668,366,3225,1591,2399,513,200,1630,56,3451,155,166,1595,1535,52,3,8,3,2,1,13,10,10,1,60,963,384,579,61,2,5,3,3,0,6,7,8,8,60,3421,2641,780,868,606,262,2553,2035,518,8,46,45,1,581,76,9,2,87,11,1,0,63,26,10,63,27,10,65,21,13
2020,102632,2070,1184,598,1472,59,1,7,5,3,2,11,10,6,1,67,6,1805,155,153,755,742,534,105,89,290,50,1271,50,64,465,692,58,1,7,5,3,2,11,11,6,1,66,265,64,201,70,1,5,3,2,1,6,5,7,3,76,1181,929,252,242,185,57,939,744,195,11,36,51,1,142,12,1,0,92,8,1,0,65,19,16,66,18,17,62,29,9
2020,102669,493,370,293,200,35,2,8,3,2,1,24,12,15,0,74,6,312,24,65,209,14,247,20,55,164,8,65,4,10,45,6,31,2,10,3,2,1,26,15,14,0,77,181,46,135,44,2,6,3,2,1,21,8,17,0,70,,,,,,,,,,,,,,20,4,0,0,83,17,0,0,80,19,1,71,28,1,96,4,0
2020,102711,185,102,60,125,58,1,3,2,2,1,8,4,22,1,27,28,185,155,0,30,0,60,52,0,8,0,125,103,0,22,0,58,1,3,2,2,1,8,4,22,1,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,146,9,0,0,94,6,0,0,0,0,100,0,0,100,,,
2020,102845,2120,2120,2120,0,31,4,20,7,2,5,8,14,16,0,78,19,2120,412,15,1693,0,2120,412,15,1693,0,0,0,0,0,0,31,4,20,7,2,5,8,14,16,0,78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,256,156,0,0,62,38,0,0,21,72,7,21,72,7,,,
2020,103501,412,412,412,0,27,10,10,24,21,3,17,9,3,0,88,70,412,289,0,123,0,412,289,0,123,0,0,0,0,0,0,27,10,10,24,21,3,17,9,3,0,88,0,0,0,,,,,,,,,,,,253,253,0,253,253,0,0,0,0,0,38,61,0,289,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2020,103741,114,97,85,29,23,9,58,0,0,0,4,4,3,0,96,42,114,64,0,50,0,85,48,0,37,0,29,16,0,13,0,23,9,58,0,0,0,4,4,3,0,96,0,0,0,,,,,,,,,,,,42,42,0,28,28,0,14,14,0,0,63,37,0,62,1,0,1,97,2,0,2,0,0,100,0,0,100,,,
2020,103893,986,986,986,0,27,11,46,4,4,0,4,2,4,1,85,21,986,206,174,606,0,986,206,174,606,0,0,0,0,0,0,27,11,46,4,4,0,4,2,4,1,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,201,4,1,0,98,2,0,0,10,46,45,10,46,45,,,
2020,103909,590,590,590,0,35,8,38,5,3,1,8,4,3,1,87,15,590,88,123,379,0,590,88,123,379,0,0,0,0,0,0,35,8,38,5,3,1,8,4,3,1,87,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,86,2,0,0,98,2,0,0,0,42,58,0,42,58,,,
2020,103927,346,346,346,0,25,7,61,3,2,0,1,2,1,0,86,14,346,49,84,213,0,346,49,84,213,0,0,0,0,0,0,25,7,61,3,2,0,1,2,1,0,86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,100,0,0,0,0,51,49,0,51,49,,,
2020,103945,7,7,7,0,14,0,14,0,0,0,14,57,0,0,100,14,7,1,0,6,0,7,1,0,6,0,0,0,0,0,0,14,0,14,0,0,0,14,57,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,100,0,0,0,0,100,0,0,100,0,,,
2020,103954,52,52,52,0,35,8,44,2,2,0,2,10,0,0,94,6,52,3,0,49,0,52,3,0,49,0,0,0,0,0,0,35,8,44,2,2,0,2,10,0,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
2020,103963,368,367,367,1,33,11,35,1,1,1,12,5,2,0,11,18,368,66,0,302,0,367,66,0,301,0,1,0,0,1,0,33,11,35,1,1,1,12,5,2,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,65,1,0,0,98,2,0,0,0,0,100,0,0,100,,,
2020,104090,1552,1498,1464,88,29,14,28,5,5,0,7,3,14,0,87,17,1511,263,233,1015,0,1434,263,207,964,0,77,0,26,51,0,28,14,29,5,5,0,7,3,14,0,87,41,30,11,59,10,15,2,2,0,5,5,5,0,76,,,,,,,,,,,,,,232,31,0,0,88,12,0,0,30,70,0,29,71,0,100,0,0
2020,104151,74795,69678,66409,8386,46,4,24,8,8,0,1,5,2,10,50,20,63124,12677,4637,45319,491,57485,12427,3954,41029,75,5639,250,683,4290,416,47,4,26,8,8,0,1,5,2,7,50,11671,8924,2747,42,3,13,5,5,0,1,3,2,31,49,14016,6527,7489,9790,4587,5203,4226,1940,2286,2,87,10,0,8125,3863,629,60,64,30,5,0,11,74,15,12,81,7,9,32,58
2020,104160,6487,3314,1710,4777,15,1,75,1,1,0,1,2,5,1,61,6,6487,1212,841,3806,628,1710,393,168,1080,69,4777,819,673,2726,559,15,1,75,1,1,0,1,2,5,1,61,0,0,0,,,,,,,,,,,,1450,1450,0,227,227,0,1223,1223,0,19,59,22,0,1152,34,0,26,95,3,0,2,29,32,39,29,32,39,,,
2020,104179,45601,38788,34482,11119,48,4,26,6,6,0,1,5,4,7,55,15,35357,7334,2647,24678,698,28556,5374,1659,21506,17,6801,1960,988,3172,681,48,4,28,5,5,0,1,5,3,5,55,10244,5926,4318,46,3,18,7,7,0,2,4,7,13,55,12407,4673,7734,6161,2268,3893,6246,2405,3841,3,84,13,0,4262,2694,367,11,58,37,5,0,16,40,44,12,48,39,28,9,63
2020,104346,4076,2153,1181,2895,39,6,37,2,2,0,4,5,5,1,65,8,4076,1041,1010,1934,91,1181,324,281,576,0,2895,717,729,1358,91,39,6,37,2,2,0,4,5,5,1,65,0,0,0,,,,,,,,,,,,1389,1389,0,283,283,0,1106,1106,0,6,59,34,0,1021,20,0,0,98,2,0,0,32,64,4,32,64,4,,,
2020,104391,52,52,52,0,56,2,29,8,6,2,6,0,0,0,96,94,52,49,0,3,0,52,49,0,3,0,0,0,0,0,0,56,2,29,8,6,2,6,0,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,42,4,0,3,86,8,0,6,0,0,100,0,0,100,,,
