UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
448600,19,20,95,38,0,0,38,17,45,,,,,,,14
448859,26,37,70,24,0,0,24,16,67,,,,,,,7
449384,20,199,10,25,0,0,25,22,88,,,,,,,10
449524,19,30,63,23,0,0,23,14,61,,,,,,,24
449658,33,39,85,33,0,0,33,29,88,,,,,,,16
449728,53,75,71,43,0,0,43,36,84,,,,,,,30
449764,31,49,63,11,0,0,11,8,73,,,,,,,6
449870,4,20,20,5,0,0,5,2,40,,,,,,,5
451398,62,72,86,58,0,0,58,54,93,,,,,,,23
451404,198,222,89,152,0,0,152,117,77,,,,,,,10
451556,590,781,76,152,0,0,152,97,64,,,,,,,19
452373,20,36,56,0,0,0,0,0,,,,,,,,10
455257,86,147,59,99,0,0,99,94,95,,,,,,,26
458140,7,35,20,9,0,0,9,6,67,,,,,,,5
459259,9,92,10,11,0,0,11,7,64,,,,,,,11
461148,232,373,62,153,0,0,153,120,78,,,,,,,4
461847,5,17,29,12,0,0,12,11,92,,,,,,,19
475565,507,632,80,385,0,0,385,194,50,,,,,,,18
475635,1,1,100,0,0,0,0,0,,,,,,,,1
476601,27,27,100,25,0,0,25,21,84,,,,,,,14
476692,16,20,80,14,0,0,14,12,86,,,,,,,9
476717,174,174,100,193,0,0,193,187,97,,,,,,,17
477233,44,48,92,50,0,0,50,29,58,,,,,,,19
480985,4,32,13,1,0,0,1,1,100,,,,,,,4
481155,30,55,55,57,0,0,57,35,61,,,,,,,14
481410,19,25,76,18,0,0,18,18,100,,,,,,,16
481438,20,23,87,23,0,0,23,15,65,,,,,,,9
483018,39,44,89,31,0,0,31,19,61,,,,,,,6
483504,110,110,100,112,0,0,112,39,35,,,,,,,32
483647,21,21,100,15,0,0,15,15,100,,,,,,,8
484844,197,197,100,140,0,0,140,134,96,,,,,,,12
484871,32,33,97,36,0,0,36,31,86,,,,,,,19
485698,36,36,100,23,0,0,23,23,100,,,,,,,8
485999,31,33,94,28,0,0,28,25,89,,,,,,,6
486017,4,10,40,4,0,0,4,1,25,,,,,,,3
486026,39,39,100,42,0,0,42,30,71,,,,,,,20
486196,84,89,94,84,0,0,84,78,93,,,,,,,22
486354,42,123,34,8,0,0,8,6,75,,,,,,,20
486901,238,347,69,175,0,0,175,139,79,,,,,,,9
487311,106,133,80,95,0,0,95,65,68,,,,,,,16
487658,48,72,67,31,0,0,31,27,87,,,,,,,20
487746,3,12,25,0,0,0,0,0,,,,,,,,4
488031,6,24,25,2,0,0,2,2,100,,,,,,,5
488059,12,62,19,28,0,0,28,17,61,,,,,,,37
488314,18,30,60,23,0,0,23,18,78,,,,,,,22
488350,44,44,100,59,0,0,59,42,71,,,,,,,26
488563,1,4,25,9,0,0,9,2,22,,,,,,,1
490230,38,66,58,12,0,0,12,9,75,,,,,,,15
490319,6,6,100,2,0,0,2,0,0,,,,,,,4
490346,25,31,81,68,0,0,68,66,97,,,,,,,5
490504,25,26,96,6,0,0,6,4,67,,,,,,,14
491057,13,207,6,26,0,0,26,12,46,,,,,,,29
491446,112,115,97,128,0,0,128,122,95,,,,,,,20
491613,19,21,90,19,0,0,19,17,89,,,,,,,18
491622,21,23,91,15,0,0,15,13,87,,,,,,,13
491640,39,45,87,41,0,0,41,39,95,,,,,,,32
491710,12,19,63,11,0,0,11,9,82,,,,,,,18
491765,29,29,100,22,0,0,22,22,100,,,,,,,19
491817,108,149,72,135,0,0,135,129,96,,,,,,,14
491914,22,40,55,23,0,0,23,23,100,,,,,,,19
492069,31,73,42,24,0,0,24,12,50,,,,,,,5
493488,4,20,20,0,0,0,0,0,,,,,,,,15
493521,25,56,45,17,0,0,17,3,18,,,,,,,4
493594,17,19,89,9,0,0,9,8,89,,,,,,,29
493600,50,55,91,55,0,0,55,53,96,,,,,,,9
493646,160,166,96,159,0,0,159,159,100,,,,,,,11
493664,3,10,30,8,0,0,8,7,88,,,,,,,21
493707,21,25,84,30,0,0,30,25,83,,,,,,,16
493716,19,22,86,20,0,0,20,17,85,,,,,,,12
493798,102,102,100,100,0,0,100,90,90,,,,,,,13
494737,53,71,75,36,0,0,36,35,97,,,,,,,19
494755,8,17,47,11,0,0,11,9,82,,,,,,,14
495031,12,14,86,15,0,0,15,0,0,,,,,,,8
496265,15,20,75,11,0,0,11,10,91,,,,,,,13
496399,17,23,74,11,0,0,11,11,100,,,,,,,5
496627,7,9,78,20,0,0,20,18,90,,,,,,,7
496636,29,34,85,0,0,0,0,0,,,,,,,,18
496654,36,45,80,10,0,0,10,9,90,,,,,,,4
496803,19,20,95,16,0,0,16,13,81,,,,,,,4
497480,82,401,20,39,0,0,39,27,69,,,,,,,37
497833,117,126,93,16,0,0,16,7,44,,,,,,,10
498483,78,105,74,17,0,0,17,9,53,,,,,,,12
498809,52,59,88,54,0,0,54,48,89,,,,,,,12
498906,24,25,96,25,0,0,25,25,100,,,,,,,4
126580,1644,2957,56,1551,0,3,1554,1043,67,112,0,5,117,52,44,15
144892,813,3742,22,863,0,8,871,610,70,5,0,0,5,1,20,15
145497,15,112,13,2,0,12,14,14,100,1,0,0,1,0,0,5
154378,471,1114,42,429,0,2,431,296,69,139,0,0,139,66,47,15
165644,82,157,52,72,0,1,73,45,62,0,0,0,0,0,,8
168740,264,382,69,217,0,10,227,189,83,13,0,0,13,6,46,10
179566,2672,8493,31,2187,0,1,2188,1735,79,144,0,0,144,106,74,21
196592,423,1971,21,295,0,75,370,318,86,33,0,0,33,22,67,10
216339,3725,5059,74,4614,0,18,4632,3862,83,50,0,0,50,33,66,12
220613,547,943,58,516,0,1,517,419,81,1,0,0,1,0,0,12
228468,150,314,48,123,0,2,125,88,70,2,0,0,2,1,50,12
239080,204,337,61,213,0,2,215,134,62,12,0,3,15,6,40,12
433660,2697,4185,64,2700,0,22,2722,2260,83,85,0,0,85,57,67,21
128106,612,2273,27,583,0,0,583,379,65,70,0,1,71,24,34,16
157809,398,868,46,382,0,0,382,256,67,2,0,1,3,2,67,14
175421,233,515,45,257,0,0,257,177,69,5,0,1,6,3,50,13
222062,1356,1675,81,1228,0,0,1228,708,58,69,0,1,70,35,50,18
243577,535,826,65,530,0,0,530,410,77,17,0,1,18,9,50,17
100654,1976,2354,84,1547,0,0,1547,988,64,10,0,0,10,4,40,19
100706,1162,1896,61,1154,0,0,1154,929,81,18,0,0,18,5,28,17
100724,909,1091,83,938,0,0,938,567,60,5,0,0,5,4,80,16
100760,274,986,28,270,0,0,270,158,59,79,0,0,79,35,44,17
101028,209,773,27,191,0,0,191,105,55,74,0,0,74,16,22,15
101143,438,1112,39,354,0,0,354,221,62,108,0,0,108,42,39,17
101161,1210,3206,38,1191,0,0,1191,723,61,305,0,0,305,119,39,15
101189,228,684,33,206,0,0,206,145,70,19,0,0,19,12,63,13
101240,916,2148,43,808,0,0,808,473,59,162,0,0,162,58,36,17
101286,461,1548,30,494,0,0,494,305,62,276,0,0,276,111,40,14
101295,937,2935,32,947,0,0,947,645,68,349,0,0,349,173,50,19
101301,238,949,25,238,0,0,238,155,65,35,0,0,35,18,51,15
101462,97,509,19,68,0,0,68,36,53,69,0,0,69,25,36,12
101480,1798,3088,58,1911,0,0,1911,1231,64,30,0,0,30,10,33,19
101505,789,4531,17,769,0,0,769,444,58,548,0,0,548,225,41,19
101569,412,1365,30,422,0,0,422,259,61,256,0,0,256,80,31,16
101602,381,1156,33,369,0,0,369,230,62,49,0,0,49,21,43,17
101736,441,1959,23,440,0,0,440,275,63,209,0,0,209,88,42,17
101879,1080,2931,37,1106,0,0,1106,860,78,34,0,0,34,15,44,18
101897,377,1337,28,430,0,0,430,309,72,111,0,0,111,63,57,16
101994,79,293,27,75,0,0,75,58,77,8,0,0,8,5,63,15
102030,516,1955,26,410,0,0,410,251,61,179,0,0,179,61,34,18
102067,754,2171,35,735,0,0,735,418,57,237,0,0,237,78,33,17
102076,488,1562,31,502,0,0,502,344,69,63,0,0,63,22,35,21
102094,1898,2941,65,1596,0,0,1596,1217,76,14,0,0,14,9,64,18
102298,204,260,78,113,0,0,113,92,81,4,0,0,4,4,100,19
102313,299,886,34,264,0,0,264,131,50,123,0,0,123,28,23,16
102368,1446,2964,49,1381,0,0,1381,1008,73,226,0,0,226,88,39,15
102553,860,1872,46,501,0,0,501,359,72,169,0,0,169,73,43,12
102614,597,1301,46,423,0,0,423,305,72,44,0,0,44,19,43,12
102632,89,325,27,56,0,0,56,40,71,8,0,0,8,4,50,9
104160,474,2948,16,579,0,0,579,395,68,1517,0,0,1517,614,40,20
104346,423,3014,14,382,0,0,382,223,58,1197,0,0,1197,424,35,16
104425,489,981,50,511,0,0,511,361,71,299,0,0,299,141,47,14
104577,593,1145,52,510,0,0,510,346,68,284,0,0,284,92,32,19
104708,1298,4801,27,0,0,0,0,0,,722,0,0,722,294,41,17
105154,1281,6428,20,1228,0,0,1228,797,65,1089,0,0,1089,398,37,16
105206,135,693,19,108,0,0,108,43,40,375,0,0,375,123,33,11
105349,39,1417,3,43,0,0,43,18,42,85,0,0,85,20,24,11
105428,650,4206,15,578,0,0,578,359,62,568,0,0,568,251,44,14
105668,165,8996,2,0,0,0,0,0,,169,0,0,169,72,43,31
105747,394,2738,14,399,0,0,399,266,67,386,0,0,386,155,40,15
105792,382,2038,19,312,0,0,312,195,63,213,0,0,213,83,39,17
105899,374,573,65,295,0,0,295,163,55,6,0,0,6,4,67,18
106245,452,1995,23,473,0,0,473,338,71,22,0,0,22,9,41,11
106449,546,761,72,541,0,0,541,342,63,73,0,0,73,28,38,16
106625,223,373,60,251,0,0,251,149,59,46,0,0,46,33,72,16
106795,190,686,28,181,0,0,181,111,61,75,0,0,75,19,25,16
106883,115,570,20,99,0,0,99,64,65,42,0,0,42,19,45,10
106980,486,953,51,474,0,0,474,246,52,68,0,0,68,31,46,14
106999,163,510,32,186,0,0,186,138,74,59,0,0,59,33,56,11
107318,54,369,15,56,0,0,56,43,77,51,0,0,51,25,49,11
107327,136,570,24,148,0,0,148,95,64,41,0,0,41,21,51,17
107460,302,443,68,306,0,0,306,182,59,52,0,0,52,21,40,11
107521,125,224,56,90,0,0,90,53,59,13,0,0,13,6,46,13
107549,134,472,28,121,0,0,121,87,72,15,0,0,15,8,53,13
107585,395,849,47,410,0,0,410,262,64,69,0,0,69,26,38,21
107619,99,166,60,115,0,0,115,93,81,28,0,0,28,17,61,11
107637,27,287,9,45,0,0,45,18,40,112,0,0,112,41,37,7
107664,596,1257,47,604,0,0,604,348,58,180,0,0,180,71,39,16
107725,109,606,18,114,0,0,114,72,63,39,0,0,39,21,54,13
107743,193,401,48,135,0,0,135,90,67,22,0,0,22,9,41,19
107974,152,519,29,165,0,0,165,87,53,36,0,0,36,15,42,13
107992,190,307,62,195,0,0,195,112,57,24,0,0,24,9,38,10
108092,806,1197,67,571,0,0,571,409,72,31,0,0,31,23,74,20
108232,202,1034,20,171,0,0,171,115,67,200,0,0,200,102,51,15
108667,149,2615,6,147,0,0,147,83,56,513,0,0,513,150,29,35
108807,591,3211,18,754,0,0,754,509,68,538,0,0,538,200,37,25
109208,1262,10084,13,1142,0,0,1142,821,72,2257,0,0,2257,1074,48,28
109907,248,1297,19,256,0,0,256,163,64,218,0,0,218,81,37,25
110246,1173,3551,33,1094,0,0,1094,736,67,572,0,0,572,231,40,21
110334,542,2519,22,548,0,0,548,417,76,877,0,0,877,471,54,17
110422,5258,6169,85,5099,0,0,5099,4855,95,11,0,0,11,7,64,18
110486,1167,2328,50,1080,0,0,1080,861,80,27,0,0,27,16,59,16
110495,992,2440,41,963,0,0,963,772,80,68,0,0,68,32,47,16
110510,2166,4550,48,2236,0,0,2236,1736,78,88,0,0,88,46,52,19
110529,4209,7259,58,3576,0,0,3576,3152,88,79,0,0,79,53,67,23
110538,2134,4162,51,1970,0,0,1970,1649,84,50,0,0,50,28,56,20
110547,1533,3336,46,1908,0,0,1908,1252,66,154,0,0,154,60,39,18
110556,3413,6636,51,3236,0,0,3236,2517,78,222,0,0,222,94,42,18
110565,6628,11671,57,4965,0,0,4965,4220,85,315,0,0,315,196,62,22
110574,975,3171,31,882,0,0,882,693,79,14,0,0,14,9,64,17
110583,5615,10306,54,5260,0,0,5260,4487,85,105,0,0,105,56,53,19
110592,3456,6143,56,3715,0,0,3715,2707,73,177,0,0,177,77,44,19
110608,5475,9977,55,4899,0,0,4899,3645,74,73,0,0,73,32,44,21
110617,3782,7776,49,3804,0,0,3804,3084,81,111,0,0,111,55,50,21
110635,6604,9465,70,6680,0,0,6680,6463,97,46,0,0,46,38,83,18
110644,6412,9234,69,6292,0,0,6292,5875,93,107,0,0,107,92,86,21
110653,6777,9686,70,5656,0,0,5656,5305,94,8,0,0,8,7,88,18
110662,6579,10284,64,6450,0,0,6450,6241,97,12,0,0,12,11,92,18
110671,5486,6771,81,5522,0,0,5522,4870,88,51,0,0,51,30,59,23
110680,6986,10221,68,6530,0,0,6530,6133,94,16,0,0,16,10,63,19
110705,5014,6968,72,4944,0,0,4944,4544,92,22,0,0,22,14,64,17
110714,4365,5496,79,3834,0,0,3834,3438,90,25,0,0,25,17,68,22
111434,288,2686,11,268,0,0,268,207,77,440,0,0,440,149,34,26
111461,1555,4308,36,1333,0,0,1333,983,74,977,0,0,977,315,32,24
111887,2493,7217,35,2320,0,0,2320,1543,67,1686,0,0,1686,704,42,38
111896,117,2740,4,185,0,0,185,93,50,507,0,0,507,128,25,25
111920,1254,4532,28,927,0,0,927,711,77,1161,0,0,1161,501,43,23
111939,1509,6129,25,1652,0,0,1652,1088,66,1458,0,0,1458,627,43,21
112172,1236,3203,39,1190,0,0,1190,830,70,518,0,0,518,221,43,24
112190,1097,4959,22,1048,0,0,1048,653,62,1281,0,0,1281,446,35,23
112385,87,3962,2,109,0,0,109,47,43,919,0,0,919,226,25,32
112561,259,1066,24,124,0,0,124,104,84,199,0,0,199,52,26,20
112686,271,1628,17,159,0,0,159,85,53,167,0,0,167,52,31,17
112826,387,2150,18,369,0,0,369,262,71,421,0,0,421,153,36,20
113096,1341,5778,23,1174,0,0,1174,905,77,1337,0,0,1337,588,44,30
113111,482,2595,19,475,0,0,475,327,69,485,0,0,485,217,45,19
113193,514,3067,17,545,0,0,545,377,69,461,0,0,461,159,34,27
113218,508,3026,17,452,0,0,452,327,72,689,0,0,689,268,39,25
113333,1987,5806,34,2538,0,0,2538,2070,82,777,0,0,777,305,39,24
113573,1125,3341,34,1178,0,0,1178,795,67,712,0,0,712,317,45,25
113634,1643,5038,33,1558,0,0,1558,1218,78,1045,0,0,1045,525,50,24
113856,1659,10455,16,1691,0,0,1691,1150,68,1516,0,0,1516,609,40,30
113980,2496,7447,34,2202,0,0,2202,1555,71,1517,0,0,1517,620,41,27
114266,644,3363,19,612,0,0,612,487,80,644,0,0,644,302,47,27
114789,1744,8790,20,1731,0,0,1731,1217,70,1536,0,0,1536,586,38,26
114859,2219,6153,36,1940,0,0,1940,1422,73,1363,0,0,1363,552,40,24
114938,539,2223,24,424,0,0,424,317,75,330,0,0,330,131,40,24
115001,1438,3369,43,1086,0,0,1086,772,71,617,0,0,617,258,42,25
115126,967,4178,23,927,0,0,927,614,66,813,0,0,813,245,30,26
115296,1349,4420,31,1347,0,0,1347,946,70,920,0,0,920,432,47,23
115393,878,2977,29,1070,0,0,1070,784,73,724,0,0,724,235,32,22
115755,937,1860,50,930,0,0,930,703,76,31,0,0,31,21,68,14
115861,1000,2197,46,1038,0,0,1038,819,79,496,0,0,496,270,54,33
116439,1876,4674,40,1444,0,0,1444,1117,77,693,0,0,693,323,47,30
117052,511,3372,15,570,0,0,570,373,65,450,0,0,450,169,38,22
117195,223,1834,12,130,0,0,130,78,60,331,0,0,331,87,26,22
117247,286,4015,7,240,0,0,240,135,56,704,0,0,704,241,34,31
117274,140,678,21,109,0,0,109,55,50,164,0,0,164,35,21,14
117645,3003,7985,38,2855,0,0,2855,2051,72,1161,0,0,1161,448,39,28
117690,493,4457,11,560,0,0,560,410,73,502,0,0,502,149,30,28
117706,1461,6434,23,1531,0,0,1531,1171,76,1191,0,0,1191,489,41,27
117715,138,2708,5,175,0,0,175,118,67,341,0,0,341,107,31,20
117724,937,5975,16,671,0,0,671,467,70,1249,0,0,1249,468,37,25
117733,960,6317,15,934,0,0,934,715,77,1101,0,0,1101,411,37,27
117751,274,830,33,296,0,0,296,252,85,4,0,0,4,4,100,14
117788,737,6124,12,716,0,0,716,464,65,844,0,0,844,285,34,30
117867,586,4947,12,505,0,0,505,356,70,692,0,0,692,221,32,33
117894,900,2829,32,882,0,0,882,664,75,709,0,0,709,335,47,23
118347,350,1514,23,345,0,0,345,236,68,365,0,0,365,160,44,16
118684,119,1137,10,121,0,0,121,51,42,255,0,0,255,65,25,16
118718,1400,3919,36,1224,0,0,1224,769,63,625,0,0,625,197,32,27
118772,133,2842,5,126,0,0,126,64,51,412,0,0,412,108,26,29
118930,440,2573,17,355,0,0,355,280,79,490,0,0,490,193,39,18
119067,539,2568,21,492,0,0,492,350,71,288,0,0,288,130,45,23
119137,1641,5132,32,1493,0,0,1493,1237,83,959,0,0,959,459,48,31
119164,2942,9051,33,2603,0,0,2603,2030,78,1752,0,0,1752,1056,60,24
119216,1964,6716,29,1875,0,0,1875,1328,71,1375,0,0,1375,656,48,31
119331,348,1306,27,429,0,0,429,307,72,265,0,0,265,114,43,16
120290,834,3129,27,740,0,0,740,574,78,649,0,0,649,219,34,26
120342,2448,6153,40,2536,0,0,2536,1850,73,1464,0,0,1464,688,47,26
120421,705,2636,27,577,0,0,577,433,75,638,0,0,638,259,41,29
120953,97,1263,8,74,0,0,74,53,72,579,0,0,579,115,20,22
120971,1921,6073,32,1762,0,0,1762,1258,71,1323,0,0,1323,635,48,24
121044,3066,8745,35,2690,0,0,2690,2084,77,1587,0,0,1587,752,47,23
121363,87,1936,4,348,0,0,348,234,67,192,0,0,192,67,35,19
121707,357,1350,26,306,0,0,306,198,65,315,0,0,315,127,40,17
121901,2171,7495,29,1891,0,0,1891,1341,71,1878,0,0,1878,866,46,26
122180,1281,6729,19,1104,0,0,1104,770,70,1420,0,0,1420,552,39,26
122205,1566,6206,25,1310,0,0,1310,976,75,1074,0,0,1074,474,44,26
122339,655,5635,12,549,0,0,549,363,66,1079,0,0,1079,372,34,21
122384,670,5814,12,615,0,0,615,446,73,898,0,0,898,366,41,25
122409,6095,11776,52,6529,0,0,6529,5897,90,44,0,0,44,32,73,22
122597,2850,6168,46,3186,0,0,3186,2668,84,153,0,0,153,78,51,16
122612,1122,1455,77,1548,0,0,1548,1240,80,7,0,0,7,4,57,12
122658,2237,5780,39,1778,0,0,1778,1248,70,856,0,0,856,416,49,40
122746,562,3544,16,534,0,0,534,337,63,653,0,0,653,231,35,23
122755,4340,7955,55,3877,0,0,3877,3351,86,160,0,0,160,88,55,18
122791,691,3611,19,663,0,0,663,513,77,611,0,0,611,333,55,25
122889,1821,4534,40,1895,0,0,1895,1159,61,613,0,0,613,222,36,35
123013,888,3734,24,742,0,0,742,557,75,856,0,0,856,384,45,19
123217,1693,4576,37,1613,0,0,1613,1129,70,720,0,0,720,326,45,28
123341,1608,5788,28,1601,0,0,1601,1108,69,856,0,0,856,377,44,25
123484,221,634,35,136,0,0,136,78,57,73,0,0,73,6,8,12
123527,751,5232,14,656,0,0,656,496,76,974,0,0,974,406,42,24
123554,499,674,74,444,0,0,444,378,85,7,0,0,7,5,71,10
123572,899,1708,53,940,0,0,940,708,75,27,0,0,27,13,48,15
123800,2326,6164,38,1872,0,0,1872,1443,77,1193,0,0,1193,533,45,25
124113,254,2123,12,231,0,0,231,149,65,770,0,0,770,64,8,24
125028,1314,4093,32,1190,0,0,1190,907,76,904,0,0,904,384,42,27
125091,1393,5302,26,1138,0,0,1138,816,72,1202,0,0,1202,550,46,23
125170,294,3191,9,238,0,0,238,157,66,496,0,0,496,157,32,34
125231,3,2134,0,0,0,0,0,0,,73,0,0,73,38,52,30
125462,204,1359,15,171,0,0,171,114,67,247,0,0,247,81,33,26
125499,826,2731,30,700,0,0,700,579,83,504,0,0,504,223,44,21
126119,370,1891,20,350,0,0,350,250,71,371,0,0,371,152,41,26
126207,493,5151,10,525,0,0,525,332,63,535,0,0,535,220,41,17
126669,372,2243,17,436,0,0,436,344,79,175,0,0,175,32,18,15
126711,241,1079,22,39,0,0,39,22,56,28,0,0,28,10,36,12
126748,117,623,19,131,0,0,131,71,54,47,0,0,47,15,32,10
126827,889,6748,13,391,0,0,391,172,44,296,0,0,296,117,40,29
126863,321,1271,25,264,0,0,264,165,63,411,0,0,411,187,45,13
127060,1438,2006,72,1620,0,0,1620,1421,88,18,0,0,18,13,72,10
127389,140,375,37,152,0,0,152,89,59,21,0,0,21,8,38,14
127556,1656,2221,75,1128,0,0,1128,848,75,40,0,0,40,19,48,18
127732,274,408,67,278,0,0,278,201,72,16,0,0,16,5,31,19
127741,1214,1809,67,1180,0,0,1180,878,74,11,0,0,11,4,36,14
127778,217,498,44,166,0,0,166,100,60,31,0,0,31,11,35,14
127945,113,459,25,154,0,0,154,89,58,99,0,0,99,23,23,12
128258,271,513,53,212,0,0,212,142,67,99,0,0,99,53,54,16
128771,1416,2426,58,1234,0,0,1234,970,79,22,0,0,22,11,50,14
129367,4594,10520,44,5033,0,0,5033,3263,65,3317,0,0,3317,1514,46,15
129941,1294,1554,83,1213,0,0,1213,936,77,18,0,0,18,6,33,18
130493,1211,2476,49,1091,0,0,1091,827,76,15,0,0,15,6,40,11
130776,690,1043,66,614,0,0,614,430,70,15,0,0,15,4,27,11
131113,235,2797,8,225,0,0,225,121,54,415,0,0,415,142,34,12
131399,226,995,23,108,0,0,108,72,67,27,0,0,27,10,37,6
131876,208,517,40,132,0,0,132,94,71,25,0,0,25,16,64,9
132842,12,65,18,3,0,0,3,2,67,7,0,0,7,5,71,13
133526,312,411,76,309,0,0,309,165,53,11,0,0,11,4,36,18
133650,1359,2278,60,1484,0,0,1484,1281,86,55,0,0,55,37,67,14
133669,3567,7284,49,3050,0,0,3050,2567,84,1321,0,0,1321,1026,78,23
133872,75,412,18,31,0,0,31,15,48,22,0,0,22,11,50,6
133951,3376,12874,26,2979,0,0,2979,2729,92,1445,0,0,1445,1255,87,24
134130,6726,8729,77,6594,0,0,6594,6402,97,18,0,0,18,16,89,16
134510,22,38,58,24,0,0,24,17,71,10,0,0,10,6,60,10
135081,1249,2248,56,471,0,0,471,356,76,112,0,0,112,38,34,14
137351,5676,9906,57,6655,0,0,6655,6085,91,145,0,0,145,100,69,22
137564,944,4957,19,889,0,0,889,642,72,48,0,0,48,22,46,26
138558,920,1541,60,559,0,0,559,387,69,18,0,0,18,10,56,23
138682,215,1319,16,177,0,0,177,96,54,273,0,0,273,106,39,12
138840,299,1742,17,210,0,0,210,127,60,290,0,0,290,114,39,14
138868,259,1594,16,241,0,0,241,171,71,21,0,0,21,15,71,13
138901,144,655,22,27,0,0,27,10,37,27,0,0,27,8,30,22
138947,1065,1155,92,1120,0,0,1120,775,69,37,0,0,37,17,46,16
138956,390,1874,21,364,0,0,364,210,58,400,0,0,400,152,38,15
139250,594,1250,48,478,0,0,478,251,53,83,0,0,83,36,43,20
139278,562,3713,15,461,0,0,461,279,61,603,0,0,603,293,49,19
139311,441,1786,25,474,0,0,474,347,73,68,0,0,68,46,68,17
139357,161,1437,11,213,0,0,213,105,49,434,0,0,434,157,36,14
139366,1002,1894,53,836,0,0,836,608,73,46,0,0,46,14,30,18
139384,406,4102,10,316,0,0,316,189,60,504,0,0,504,240,48,20
139463,904,1812,50,405,0,0,405,241,60,64,0,0,64,28,44,20
139700,597,1761,34,52,0,0,52,35,67,26,0,0,26,17,65,20
139719,684,873,78,532,0,0,532,386,73,20,0,0,20,7,35,18
139764,517,1222,42,438,0,0,438,280,64,17,0,0,17,6,35,18
139931,4604,7001,66,4227,0,0,4227,3263,77,126,0,0,126,59,47,24
139959,6121,8204,75,6250,0,0,6250,5909,95,23,0,0,23,20,87,17
139968,615,1289,48,176,0,0,176,85,48,33,0,0,33,10,30,21
139986,371,3258,11,260,0,0,260,177,68,512,0,0,512,242,47,20
139995,143,274,52,151,0,0,151,134,89,37,0,0,37,30,81,24
140003,10,18,56,14,0,0,14,7,50,22,0,0,22,11,50,7
140012,413,5020,8,370,0,0,370,229,62,814,0,0,814,411,50,19
140243,470,3696,13,440,0,0,440,242,55,531,0,0,531,271,51,18
140331,945,5023,19,844,0,0,844,513,61,924,0,0,924,446,48,21
140447,1014,1690,60,897,0,0,897,742,83,30,0,0,30,17,57,13
140571,57,139,41,44,0,0,44,28,64,23,0,0,23,6,26,14
140678,352,1496,24,359,0,0,359,230,64,191,0,0,191,107,56,14
140942,319,1762,18,317,0,0,317,182,57,357,0,0,357,169,47,15
141006,218,924,24,244,0,0,244,158,65,178,0,0,178,98,55,15
141255,190,2649,7,157,0,0,157,101,64,361,0,0,361,201,56,15
141264,1091,2097,52,1039,0,0,1039,701,67,39,0,0,39,18,46,17
141334,1258,2579,49,1351,0,0,1351,1027,76,68,0,0,68,42,62,16
141486,339,667,51,219,0,0,219,162,74,15,0,0,15,4,27,11
141565,347,765,45,354,0,0,354,247,70,37,0,0,37,19,51,12
141574,2872,4739,61,2843,0,0,2843,2126,75,198,0,0,198,111,56,14
141680,247,1522,16,251,0,0,251,141,56,203,0,0,203,106,52,18
141796,444,2340,19,417,0,0,417,258,62,413,0,0,413,188,46,15
141802,70,591,12,98,0,0,98,76,78,117,0,0,117,72,62,11
141811,448,2174,21,496,0,0,496,340,69,316,0,0,316,160,51,21
141981,196,970,20,187,0,0,187,129,69,26,0,0,26,12,46,16
141990,223,1401,16,201,0,0,201,122,61,91,0,0,91,40,44,21
142115,2988,8758,34,3058,0,0,3058,2381,78,108,0,0,108,48,44,19
142179,210,1288,16,181,0,0,181,116,64,164,0,0,164,74,45,13
142328,411,732,56,304,0,0,304,195,64,20,0,0,20,5,25,16
142443,439,1539,29,523,0,0,523,308,59,209,0,0,209,84,40,13
143613,232,952,24,214,0,0,214,144,67,56,0,0,56,24,43,16
144005,144,515,28,154,0,0,154,72,47,19,0,0,19,5,26,10
144281,1578,2201,72,1585,0,0,1585,1014,64,21,0,0,21,4,19,15
145336,249,686,36,286,0,0,286,170,59,30,0,0,30,15,50,11
145521,214,742,29,208,0,0,208,144,69,55,0,0,55,35,64,12
145813,4133,5992,69,3974,0,0,3974,3232,81,9,0,0,9,4,44,19
147369,143,418,34,137,0,0,137,123,90,10,0,0,10,4,40,18
147536,718,1550,46,498,0,0,498,281,56,25,0,0,25,11,44,17
147703,2179,3573,61,2377,0,0,2377,1673,70,63,0,0,63,27,43,14
147776,514,1277,40,498,0,0,498,304,61,18,0,0,18,9,50,12
148292,42,951,4,152,0,0,152,97,64,130,0,0,130,72,55,15
148876,62,140,44,61,0,0,61,38,62,24,0,0,24,9,38,12
149514,8,38,21,86,0,0,86,4,5,8,0,0,8,5,63,9
150941,247,575,43,252,0,0,252,194,77,20,0,0,20,15,75,10
151102,1328,4309,31,1172,0,0,1172,753,64,38,0,0,38,13,34,13
151333,459,894,51,477,0,0,477,319,67,20,0,0,20,8,40,14
151342,810,1248,65,651,0,0,651,435,67,75,0,0,75,29,39,14
151360,431,805,54,374,0,0,374,257,69,29,0,0,29,18,62,14
151379,600,1006,60,566,0,0,566,395,70,39,0,0,39,20,51,13
151388,306,813,38,312,0,0,312,197,63,37,0,0,37,24,65,14
153214,1702,10161,17,1662,0,0,1662,1038,62,1023,0,0,1023,463,45,21
153311,537,2631,20,542,0,0,542,339,63,221,0,0,221,104,47,19
