SchoolID,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentNative,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercent2Plus,GraduatePercentUnknown,GraduatePercentWomen
188580,828,57,5,6,25,25,0,0,3,3,56
188641,631,32,22,22,3,3,0,0,0,16,73
188650,0,,,,,,,,,,
188669,0,,,,,,,,,,
188678,0,,,,,,,,,,
188687,0,,,,,,,,,,
188696,0,,,,,,,,,,
188854,0,,,,,,,,,,
188890,0,,,,,,,,,,
188915,0,,,,,,,,,,
188942,0,,,,,,,,,,
189015,549,52,15,6,5,5,0,0,1,20,90
189088,325,27,2,3,2,2,0,0,5,39,58
189097,0,,,,,,,,,,
189219,0,,,,,,,,,,
189228,0,,,,,,,,,,
189255,0,,,,,,,,,,
189264,0,,,,,,,,,,
189273,0,,,,,,,,,,
189282,0,,,,,,,,,,
189404,0,,,,,,,,,,
189413,92,3,20,76,1,1,0,0,0,0,85
189468,0,,,,,,,,,,
189477,0,,,,,,,,,,
189501,1032,61,5,11,8,8,0,0,3,6,54
189547,0,,,,,,,,,,
189556,0,,,,,,,,,,
189565,0,,,,,,,,,,
189574,0,,,,,,,,,,
189583,0,,,,,,,,,,
189592,0,,,,,,,,,,
189705,988,70,8,3,1,1,0,0,2,11,59
189714,0,,,,,,,,,,
189811,0,,,,,,,,,,
189839,0,,,,,,,,,,
189848,0,,,,,,,,,,
189857,87,78,0,0,0,0,0,0,0,0,0
189954,0,,,,,,,,,,
189981,64,86,8,3,3,2,2,0,0,0,20
189990,0,,,,,,,,,,
190008,0,,,,,,,,,,
190044,1183,61,3,3,5,5,0,0,1,5,42
190053,0,,,,,,,,,,
190071,0,,,,,,,,,,
190080,79,42,51,3,3,3,0,0,0,1,41
190099,11,27,0,27,0,0,0,0,9,18,45
190114,329,5,56,20,4,3,0,1,2,4,74
190150,22861,29,4,6,10,10,0,0,2,6,54
190169,0,,,,,,,,,,
190239,0,,,,,,,,,,
190248,511,67,13,14,3,3,0,0,0,1,85
190318,0,,,,,,,,,,
190372,94,21,4,6,40,40,0,0,0,15,17
190415,8418,30,3,6,7,7,0,0,2,9,46
190424,1248,34,4,9,20,20,0,0,2,12,55
190442,0,,,,,,,,,,
190451,0,,,,,,,,,,
190503,34,68,6,6,9,6,3,0,3,9,59
190512,3005,33,10,14,22,22,0,0,1,0,56
190521,0,,,,,,,,,,
190530,0,,,,,,,,,,
190549,3183,39,26,17,12,12,0,0,1,0,65
190558,1036,69,6,12,9,9,0,0,1,0,72
190567,2857,30,17,27,16,16,0,0,1,0,61
190576,5754,44,13,15,9,9,0,0,2,0,61
190585,0,,,,,,,,,,
190594,5990,46,15,23,10,10,0,0,2,0,76
190600,2075,33,24,30,6,6,0,0,2,0,55
190619,0,,,,,,,,,,
190628,0,,,,,,,,,,
190637,2148,18,28,44,6,6,0,0,1,0,70
190646,0,,,,,,,,,,
190655,0,,,,,,,,,,
190664,3126,46,9,22,16,16,0,0,2,0,71
190673,0,,,,,,,,,,
190682,583,48,14,24,10,10,0,0,2,0,60
190691,198,35,21,12,23,23,0,1,1,0,78
190707,0,,,,,,,,,,
190716,1346,64,8,4,5,5,0,0,2,5,71
190725,835,83,5,3,1,1,0,0,0,6,82
190752,0,,,,,,,,,,
190761,506,33,8,10,19,18,1,0,2,21,73
190840,0,,,,,,,,,,
190956,0,,,,,,,,,,
190974,0,,,,,,,,,,
190983,73,89,3,1,0,0,0,0,0,4,59
191083,0,,,,,,,,,,
191126,212,50,1,7,4,4,0,0,2,2,85
191199,0,,,,,,,,,,
191205,46,54,17,2,0,0,0,0,0,0,33
191241,6870,41,11,15,6,6,0,0,1,3,65
191287,0,,,,,,,,,,
191302,0,,,,,,,,,,
191311,0,,,,,,,,,,
191320,43,67,7,7,0,0,0,0,2,5,58
191339,0,,,,,,,,,,
191515,0,,,,,,,,,,
191533,0,,,,,,,,,,
191597,0,,,,,,,,,,
191612,0,,,,,,,,,,
191621,32,72,16,6,0,0,0,0,3,3,69
191630,12,92,0,0,0,0,0,0,0,8,83
191649,4170,49,8,11,10,9,1,0,1,12,62
191676,13,92,0,0,0,0,0,0,0,8,85
191719,0,,,,,,,,,,
191728,0,,,,,,,,,,
191931,639,50,13,21,4,4,0,0,1,6,64
191940,0,,,,,,,,,,
191959,0,,,,,,,,,,
191968,416,74,2,5,6,6,0,0,4,6,73
191986,0,,,,,,,,,,
192004,0,,,,,,,,,,
192022,0,,,,,,,,,,
192040,189,75,1,3,1,1,0,0,0,19,57
192110,357,36,4,4,12,12,0,0,5,3,45
192165,0,,,,,,,,,,
192192,253,75,12,5,2,2,0,0,1,4,85
192271,278,21,21,8,7,7,0,0,1,17,91
192323,609,72,4,4,3,3,0,0,1,15,73
192448,5278,36,15,12,8,8,0,0,2,20,74
192484,0,,,,,,,,,,
192509,0,,,,,,,,,,
192624,0,,,,,,,,,,
192688,0,,,,,,,,,,
192703,578,42,9,21,4,4,0,0,1,16,51
192712,497,15,1,0,3,3,0,0,1,12,59
192749,904,48,6,10,2,2,0,0,0,32,70
192785,0,,,,,,,,,,
192800,0,,,,,,,,,,
192819,954,66,9,10,4,4,0,0,3,3,58
192864,0,,,,,,,,,,
192925,635,65,23,0,3,3,0,2,0,6,80
192961,0,,,,,,,,,,
192970,0,,,,,,,,,,
193016,2420,40,21,26,6,6,0,0,2,3,78
193052,112,100,0,0,0,0,0,0,0,0,0
193061,3,100,0,0,0,0,0,0,0,0,0
193070,22,100,0,0,0,0,0,0,0,0,0
193122,0,,,,,,,,,,
193186,0,,,,,,,,,,
193201,0,,,,,,,,,,
193247,39,95,0,5,0,0,0,0,0,0,0
193265,0,,,,,,,,,,
193283,0,,,,,,,,,,
193292,1490,57,18,10,10,10,0,0,2,2,81
193308,818,2,27,20,4,3,0,0,0,2,66
193326,0,,,,,,,,,,
193353,347,48,7,7,3,2,1,0,1,35,82
193380,0,,,,,,,,,,
193399,225,25,20,24,6,6,0,0,5,20,83
193405,1214,40,10,9,22,22,0,0,3,5,56
193478,0,,,,,,,,,,
193584,718,75,5,5,3,3,0,0,2,6,80
193609,0,,,,,,,,,,
193645,548,21,37,22,5,5,0,1,3,9,85
193654,3108,33,8,8,4,4,0,0,2,4,66
193672,0,,,,,,,,,,
193751,895,58,4,6,5,5,0,0,5,4,54
193821,1042,60,6,16,7,7,0,0,3,6,58
193830,1462,46,11,10,20,20,0,0,3,7,61
193858,0,,,,,,,,,,
193894,317,8,58,15,9,9,0,0,0,0,56
193900,25114,33,5,8,11,11,0,0,2,6,57
193946,0,,,,,,,,,,
193973,947,60,5,4,2,2,0,1,2,5,67
193991,0,,,,,,,,,,
194028,0,,,,,,,,,,
194073,350,41,9,4,38,38,1,0,3,1,44
194091,3525,35,5,6,21,21,0,0,2,9,50
194116,159,30,3,8,5,5,0,1,2,4,91
194161,1012,16,30,28,16,16,0,0,2,1,57
194189,0,,,,,,,,,,
194222,0,,,,,,,,,,
194240,0,,,,,,,,,,
194259,0,,,,,,,,,,
194310,4649,40,11,9,8,8,0,0,2,8,63
194392,0,,,,,,,,,,
194435,0,,,,,,,,,,
194499,0,,,,,,,,,,
194569,0,,,,,,,,,,
194578,1381,28,5,8,5,5,0,0,2,1,73
194657,138,100,0,0,0,0,0,0,0,0,0
194666,27,100,0,0,0,0,0,0,0,0,0
194693,0,,,,,,,,,,
194736,0,,,,,,,,,,
194763,205,100,0,0,0,0,0,0,0,0,0
194824,1267,37,2,3,4,4,0,0,3,1,33
194958,404,76,13,5,2,2,0,0,2,1,82
195003,2950,31,2,3,3,3,0,0,1,3,37
195030,5282,42,4,4,5,5,0,0,2,6,53
195049,239,44,4,9,10,10,0,0,0,1,44
195058,0,,,,,,,,,,
195067,0,,,,,,,,,,
195128,1168,64,9,6,4,4,0,0,2,14,80
195155,72,88,1,3,0,0,0,0,0,3,46
195164,565,77,6,5,1,1,0,1,2,7,63
195173,90,41,16,12,9,8,1,0,2,16,57
195191,0,,,,,,,,,,
195216,81,69,5,4,2,1,1,9,4,1,60
195234,1494,56,12,8,3,3,0,0,7,11,78
195243,138,68,5,14,2,1,1,0,7,3,69
195289,0,,,,,,,,,,
195304,299,60,7,7,3,3,0,0,5,8,82
195322,0,,,,,,,,,,
195438,22,100,0,0,0,0,0,0,0,0,0
195474,57,93,0,2,4,4,0,0,2,0,37
195526,1,100,0,0,0,0,0,0,0,0,100
195544,236,26,42,19,6,6,0,0,3,5,77
195562,967,66,7,10,3,2,0,0,1,12,77
195580,90,61,3,0,10,10,0,0,1,1,8
195702,0,,,,,,,,,,
195720,969,73,11,4,6,6,0,0,1,4,70
195784,0,,,,,,,,,,
195809,4758,45,12,12,13,13,0,0,2,4,62
195933,0,,,,,,,,,,
195988,0,,,,,,,,,,
196006,0,,,,,,,,,,
196015,0,,,,,,,,,,
196024,62,66,11,6,3,2,2,0,0,13,90
196033,0,,,,,,,,,,
196042,54,50,13,13,17,15,2,0,4,2,13
196051,0,,,,,,,,,,
196060,4346,55,7,7,5,5,0,0,3,4,61
196079,3747,43,5,5,6,6,0,0,2,2,50
196088,9896,46,4,3,8,8,0,0,1,6,51
196097,8734,44,6,8,9,9,0,0,2,8,58
196103,395,64,2,0,3,3,0,2,0,3,50
196112,767,66,3,6,8,7,0,0,2,0,56
196121,1230,76,8,4,2,2,0,0,3,7,67
196130,1036,72,12,8,2,2,0,0,2,0,70
196149,515,87,3,3,1,1,0,0,1,3,65
196158,224,77,2,2,3,3,0,0,1,1,81
196167,94,91,1,1,2,2,0,0,1,2,70
196176,916,62,3,11,2,2,0,0,1,15,73
196185,497,90,1,3,1,1,0,1,0,3,82
196194,905,77,5,5,3,3,0,0,1,7,61
196200,223,78,4,4,1,1,0,1,1,5,72
196219,100,57,5,7,4,4,0,0,3,0,51
196228,408,42,2,5,43,42,0,0,1,0,71
196237,303,60,7,18,11,11,0,0,0,4,65
196246,407,81,3,6,2,2,0,0,1,3,73
196255,1635,36,20,9,29,29,0,0,2,4,61
196264,1117,61,13,8,3,2,0,0,3,13,70
196291,148,59,8,9,3,3,0,1,1,7,25
196307,1331,65,7,6,13,13,0,0,2,3,59
196389,0,,,,,,,,,,
196413,7577,46,8,6,5,5,0,0,2,2,49
196431,0,,,,,,,,,,
196440,8,75,0,0,0,0,0,0,0,0,0
196468,4549,41,9,11,11,11,0,0,2,2,79
196565,0,,,,,,,,,,
196583,0,,,,,,,,,,
196592,5818,49,10,13,14,14,0,0,2,5,67
196653,0,,,,,,,,,,
196680,2801,55,24,12,4,3,1,1,4,0,43
196699,0,,,,,,,,,,
196866,0,,,,,,,,,,
196884,242,47,19,11,7,7,0,0,3,2,60
197018,768,100,0,0,0,0,0,0,0,0,0
197027,19,42,0,0,5,5,0,0,0,53,11
197036,0,,,,,,,,,,
197045,1474,57,10,5,14,13,0,0,1,13,54
197133,0,,,,,,,,,,
197142,0,,,,,,,,,,
197151,676,22,4,8,8,8,0,0,0,4,69
197197,449,64,9,8,8,8,0,0,3,5,71
197221,0,,,,,,,,,,
197230,0,,,,,,,,,,
197285,0,,,,,,,,,,
197294,0,,,,,,,,,,
197337,0,,,,,,,,,,
197531,0,,,,,,,,,,
197601,0,,,,,,,,,,
197647,51,96,0,0,0,0,0,0,0,0,0
197674,23,100,0,0,0,0,0,0,0,0,0
197692,21,100,0,0,0,0,0,0,0,0,0
197708,3751,42,4,7,9,9,0,0,1,28,58
197735,193,100,0,0,0,0,0,0,0,0,0
197744,37,100,0,0,0,0,0,0,0,0,0
197814,0,,,,,,,,,,
197850,0,,,,,,,,,,
197869,1727,85,6,4,1,1,0,0,2,1,69
197887,0,,,,,,,,,,
197911,83,65,28,6,0,0,0,0,0,1,76
197966,0,,,,,,,,,,
197984,0,,,,,,,,,,
197993,0,,,,,,,,,,
198011,0,,,,,,,,,,
198039,0,,,,,,,,,,
198066,0,,,,,,,,,,
198084,0,,,,,,,,,,
198109,31,81,13,3,0,0,0,0,3,0,94
198118,0,,,,,,,,,,
198136,2206,65,10,4,6,6,0,0,2,13,57
198154,0,,,,,,,,,,
198190,0,,,,,,,,,,
198206,0,,,,,,,,,,
198215,5,100,0,0,0,0,0,0,0,0,80
198233,0,,,,,,,,,,
198251,0,,,,,,,,,,
198260,0,,,,,,,,,,
198303,4,50,0,25,0,0,0,0,0,0,50
198321,0,,,,,,,,,,
198330,0,,,,,,,,,,
198367,0,,,,,,,,,,
198376,0,,,,,,,,,,
198385,0,,,,,,,,,,
198419,10366,43,5,8,9,9,0,0,4,4,49
198455,0,,,,,,,,,,
198464,5647,68,15,4,3,3,0,1,2,4,66
198491,0,,,,,,,,,,
198507,41,17,49,0,0,0,0,0,0,34,76
198516,795,71,13,6,2,2,0,1,2,5,63
198534,0,,,,,,,,,,
198543,845,30,50,7,3,3,0,1,1,6,63
198552,0,,,,,,,,,,
198561,1562,58,30,2,1,1,0,1,1,7,73
198570,0,,,,,,,,,,
198598,126,10,5,40,4,4,0,1,2,38,75
198613,9,67,22,11,0,0,0,0,0,0,67
198622,0,,,,,,,,,,
198640,0,,,,,,,,,,
198668,0,,,,,,,,,,
198677,0,,,,,,,,,,
198695,592,60,16,3,6,6,0,0,3,10,69
198710,0,,,,,,,,,,
198729,0,,,,,,,,,,
198756,85,2,92,0,0,0,0,1,0,5,92
198774,0,,,,,,,,,,
198808,0,,,,,,,,,,
198817,0,,,,,,,,,,
198835,875,63,10,3,1,1,0,1,3,17,74
198844,0,,,,,,,,,,
198862,0,,,,,,,,,,
198871,0,,,,,,,,,,
198899,22,73,9,5,0,0,0,9,0,5,68
198905,0,,,,,,,,,,
198914,0,,,,,,,,,,
198923,0,,,,,,,,,,
198950,302,64,16,6,5,5,0,0,1,5,87
198969,322,40,6,5,4,4,0,2,1,39,66
198978,0,,,,,,,,,,
198987,0,,,,,,,,,,
199005,0,,,,,,,,,,
199023,0,,,,,,,,,,
199032,126,69,17,3,2,2,1,1,1,2,67
199069,217,53,35,3,0,0,0,4,5,1,70
199078,0,,,,,,,,,,
199087,0,,,,,,,,,,
199102,1513,13,58,4,2,2,0,0,2,3,57
199111,19,84,0,0,0,0,0,0,5,5,53
199120,10894,61,7,6,8,8,0,0,5,3,56
199139,5323,46,14,5,4,4,0,0,2,2,57
199148,3465,61,17,4,3,3,0,0,2,4,71
199157,1773,25,63,3,2,2,0,0,3,1,73
199184,152,65,7,4,3,3,0,0,2,4,50
199193,10280,49,7,3,5,5,0,0,2,4,47
199209,27,48,41,0,0,0,0,0,0,11,44
199218,2295,76,10,5,2,1,0,1,3,2,72
199263,0,,,,,,,,,,
199272,0,,,,,,,,,,
199281,1068,49,28,6,2,2,0,10,3,1,70
199306,465,53,35,4,1,1,0,1,2,1,72
199324,0,,,,,,,,,,
199333,0,,,,,,,,,,
199412,770,55,27,5,1,1,0,0,2,8,74
199421,0,,,,,,,,,,
199449,0,,,,,,,,,,
199458,0,,,,,,,,,,
199467,0,,,,,,,,,,
199476,0,,,,,,,,,,
199485,0,,,,,,,,,,
199494,0,,,,,,,,,,
199582,0,,,,,,,,,,
199607,138,72,17,1,1,1,0,1,1,6,93
199625,0,,,,,,,,,,
199634,0,,,,,,,,,,
199643,106,1,70,2,1,1,0,0,1,24,53
199670,0,,,,,,,,,,
199689,0,,,,,,,,,,
199698,27,59,7,4,0,0,0,4,11,0,52
199722,0,,,,,,,,,,
199731,0,,,,,,,,,,
199740,0,,,,,,,,,,
199759,2620,80,5,7,3,3,0,1,0,2,19
199768,0,,,,,,,,,,
199786,0,,,,,,,,,,
199795,0,,,,,,,,,,
199838,0,,,,,,,,,,
199847,3176,62,10,6,6,6,0,0,1,4,57
199856,0,,,,,,,,,,
199865,84,73,2,7,11,11,0,0,5,2,69
199883,0,,,,,,,,,,
199892,0,,,,,,,,,,
199908,0,,,,,,,,,,
199926,0,,,,,,,,,,
199953,0,,,,,,,,,,
199962,963,65,15,3,8,8,0,1,2,4,63
199971,5,0,100,0,0,0,0,0,0,0,60
199980,0,,,,,,,,,,
199999,449,37,44,3,5,5,0,0,0,6,74
200004,1612,80,8,5,1,1,0,1,2,0,69
200013,2,50,0,0,0,0,0,0,0,50,100
200022,0,,,,,,,,,,
200059,17,94,0,6,0,0,0,0,0,0,59
200086,0,,,,,,,,,,
200110,0,,,,,,,,,,
200156,196,93,1,3,3,3,0,1,0,0,66
200192,0,,,,,,,,,,
200208,0,,,,,,,,,,
200217,1262,72,3,3,2,1,0,4,3,13,67
200226,37,92,3,0,0,0,0,0,0,5,65
200253,274,63,4,5,4,3,0,0,2,1,66
200262,0,,,,,,,,,,
200280,3328,73,3,3,2,2,0,2,3,3,62
200305,0,,,,,,,,,,
200314,0,,,,,,,,,,
200332,2371,63,2,2,2,2,0,1,1,5,52
200341,0,,,,,,,,,,
200387,0,,,,,,,,,,
200466,13,31,0,0,0,0,0,69,0,0,69
200484,70,66,1,1,0,0,0,0,1,30,23
200527,0,,,,,,,,,,
200554,0,,,,,,,,,,
200572,143,94,1,1,1,1,0,1,1,1,76
200590,0,,,,,,,,,,
200624,0,,,,,,,,,,
200697,881,72,3,6,5,4,1,0,3,8,15
200785,0,,,,,,,,,,
200800,3097,65,7,2,2,2,0,0,3,2,56
200846,0,,,,,,,,,,
200873,0,,,,,,,,,,
201016,0,,,,,,,,,,
201034,0,,,,,,,,,,
201061,9,78,0,0,0,0,0,0,11,11,78
201098,0,,,,,,,,,,
201104,1607,62,16,3,2,2,0,1,0,3,58
201131,0,,,,,,,,,,
201140,153,82,1,4,2,2,0,0,1,1,18
201159,0,,,,,,,,,,
201177,0,,,,,,,,,,
201195,605,77,9,2,3,3,0,0,3,5,68
201283,0,,,,,,,,,,
201371,70,74,9,4,3,3,0,0,6,3,63
201399,0,,,,,,,,,,
201432,0,,,,,,,,,,
201441,2682,71,6,3,1,1,0,0,2,3,63
201469,0,,,,,,,,,,
201478,0,,,,,,,,,,
201496,0,,,,,,,,,,
201539,0,,,,,,,,,,
201548,719,77,9,3,3,3,0,0,3,3,58
201645,6629,46,7,4,12,12,0,0,2,3,56
201654,401,75,13,0,5,5,0,0,3,2,60
201672,0,,,,,,,,,,
201681,0,,,,,,,,,,
201690,0,,,,,,,,,,
201751,0,,,,,,,,,,
201803,0,,,,,,,,,,
201821,0,,,,,,,,,,
201858,98,80,8,4,1,0,1,0,4,0,45
201867,0,,,,,,,,,,
201885,11124,57,7,5,5,5,0,0,2,4,62
201928,0,,,,,,,,,,
201946,0,,,,,,,,,,
201955,0,,,,,,,,,,
201964,438,38,41,3,0,0,0,0,4,13,53
201973,0,,,,,,,,,,
201982,0,,,,,,,,,,
202046,0,,,,,,,,,,
202073,171,23,1,0,9,9,1,0,0,37,56
202134,4070,64,14,4,3,3,0,0,2,2,61
202152,0,,,,,,,,,,
202161,0,,,,,,,,,,
202170,62,50,10,2,2,2,0,0,8,5,69
202222,0,,,,,,,,,,
202356,0,,,,,,,,,,
202435,0,,,,,,,,,,
202453,0,,,,,,,,,,
202480,2624,62,7,2,2,2,0,0,1,4,50
202514,23,74,13,13,0,0,0,0,0,0,43
202523,0,,,,,,,,,,
202648,0,,,,,,,,,,
202657,0,,,,,,,,,,
202684,0,,,,,,,,,,
202763,1256,79,4,2,2,2,0,0,1,4,63
202806,1413,41,20,1,2,2,0,0,2,30,61
202888,0,,,,,,,,,,
202903,15,93,0,7,0,0,0,0,0,0,7
202912,0,,,,,,,,,,
202949,0,,,,,,,,,,
202985,0,,,,,,,,,,
203030,0,,,,,,,,,,
203067,352,90,2,3,0,0,0,0,1,1,58
203085,172,81,5,2,1,0,1,0,2,4,69
203128,11,82,18,0,0,0,0,0,0,0,55
203146,0,,,,,,,,,,
203155,0,,,,,,,,,,
203234,0,,,,,,,,,,
203289,0,,,,,,,,,,
203331,0,,,,,,,,,,
203368,479,77,8,3,2,2,0,0,2,2,61
203386,0,,,,,,,,,,
203438,0,,,,,,,,,,
203447,0,,,,,,,,,,
203456,3,100,0,0,0,0,0,0,0,0,67
203465,8,75,13,0,0,0,0,0,0,0,100
203474,0,,,,,,,,,,
203483,0,,,,,,,,,,
203492,0,,,,,,,,,,
203517,5565,70,5,2,3,3,0,0,2,4,66
203526,0,,,,,,,,,,
203535,0,,,,,,,,,,
203544,200,81,4,2,8,8,0,1,2,5,84
203580,224,85,5,2,2,2,0,0,2,1,62
203599,0,,,,,,,,,,
203614,0,,,,,,,,,,
203678,0,,,,,,,,,,
203720,0,,,,,,,,,,
203739,0,,,,,,,,,,
203748,0,,,,,,,,,,
203757,359,74,9,10,2,1,1,1,0,3,77
203775,379,80,13,1,1,1,0,0,1,2,72
203845,78,92,0,4,3,3,0,0,0,1,82
203881,0,,,,,,,,,,
203942,0,,,,,,,,,,
203960,48,90,4,2,2,0,2,0,2,0,83
203997,133,71,17,2,2,2,0,1,2,3,57
204006,10,70,0,10,0,0,0,0,10,10,10
204015,0,,,,,,,,,,
204024,2607,70,4,5,2,2,0,0,3,4,70
204121,0,,,,,,,,,,
204158,0,,,,,,,,,,
204176,217,77,14,2,3,3,0,0,3,0,85
204185,193,87,2,1,3,3,0,1,3,5,66
204194,405,83,7,2,0,0,0,0,1,4,66
204200,719,85,7,1,0,0,0,0,2,5,78
204255,0,,,,,,,,,,
204264,794,35,2,0,0,0,0,0,1,62,82
204334,0,,,,,,,,,,
204422,0,,,,,,,,,,
204431,0,,,,,,,,,,
204440,0,,,,,,,,,,
204459,0,,,,,,,,,,
204468,129,73,18,2,0,0,0,0,3,4,74
204477,942,56,5,2,27,27,0,0,4,4,54
204486,77,55,16,4,4,3,1,0,0,14,47
204501,27,41,0,0,0,0,0,0,4,4,41
204608,0,,,,,,,,,,
204617,528,69,6,2,2,2,0,0,2,13,66
204635,742,74,4,1,4,4,0,0,3,6,61
204662,0,,,,,,,,,,
204671,0,,,,,,,,,,
204680,3,100,0,0,0,0,0,0,0,0,100
204699,1,100,0,0,0,0,0,0,0,0,0
204705,12,83,0,0,0,0,0,0,0,0,75
204714,0,,,,,,,,,,
204723,0,,,,,,,,,,
204769,0,,,,,,,,,,
204778,0,,,,,,,,,,
204796,14350,57,5,5,6,6,0,0,3,5,56
204802,0,,,,,,,,,,
204820,0,,,,,,,,,,
204839,0,,,,,,,,,,
204848,0,,,,,,,,,,
204857,6171,67,7,4,4,3,0,0,3,3,51
204866,0,,,,,,,,,,
204884,0,,,,,,,,,,
204893,0,,,,,,,,,,
204909,0,,,,,,,,,,
204936,392,77,6,0,3,3,0,0,1,13,73
204945,0,,,,,,,,,,
204963,0,,,,,,,,,,
204981,0,,,,,,,,,,
204990,193,0,100,0,0,0,0,0,0,0,51
205027,60,55,0,7,3,3,0,0,0,15,5
205054,0,,,,,,,,,,
205090,0,,,,,,,,,,
205124,22,100,0,0,0,0,0,0,0,0,0
205142,0,,,,,,,,,,
205179,0,,,,,,,,,,
205203,38,61,8,5,0,0,0,0,0,18,42
205391,0,,,,,,,,,,
205443,156,92,1,1,3,3,0,0,0,1,81
205470,0,,,,,,,,,,
205559,0,,,,,,,,,,
205841,0,,,,,,,,,,
205887,0,,,,,,,,,,
205957,787,72,2,10,3,3,0,0,2,4,58
205966,0,,,,,,,,,,
206011,0,,,,,,,,,,
206039,0,,,,,,,,,,
206048,822,61,17,4,1,1,0,1,1,11,62
206084,4172,62,7,3,5,5,0,0,1,5,57
206154,6,83,17,0,0,0,0,0,0,0,17
206172,0,,,,,,,,,,
206181,0,,,,,,,,,,
206279,268,36,40,10,2,2,0,0,6,7,66
206288,407,30,32,0,1,1,0,0,2,29,40
206321,0,,,,,,,,,,
206330,74,18,32,5,8,8,0,0,1,35,51
206349,442,69,21,2,2,2,0,0,2,3,87
206394,0,,,,,,,,,,
206437,752,71,3,2,0,0,0,0,1,20,75
206446,0,,,,,,,,,,
206491,15,0,100,0,0,0,0,0,0,0,60
206507,0,,,,,,,,,,
206516,48,73,17,2,2,2,0,0,2,2,50
206525,44,75,9,7,2,2,0,0,0,5,55
206589,0,,,,,,,,,,
206604,3478,65,10,2,5,5,0,0,2,1,57
206613,0,,,,,,,,,,
206622,2132,77,10,4,3,3,0,0,3,1,62
206695,1165,74,8,4,1,1,0,0,1,4,59
206817,0,,,,,,,,,,
206835,185,64,8,2,1,1,0,8,4,11,69
206862,518,53,16,7,1,1,1,7,7,6,61
206880,0,,,,,,,,,,
206905,0,,,,,,,,,,
206914,346,54,10,9,1,1,0,5,9,3,70
206923,0,,,,,,,,,,
206932,0,,,,,,,,,,
206941,1553,58,10,7,2,2,0,4,6,3,69
206996,0,,,,,,,,,,
207041,635,63,6,5,1,0,1,11,7,1,71
207050,0,,,,,,,,,,
207069,0,,,,,,,,,,
207087,0,,,,,,,,,,
207102,0,,,,,,,,,,
207157,22,55,9,14,0,0,0,0,0,5,45
207209,171,17,64,4,1,1,0,4,5,5,68
207236,0,,,,,,,,,,
207254,0,,,,,,,,,,
207263,1167,58,5,4,2,2,0,13,15,0,74
207272,0,,,,,,,,,,
207281,0,,,,,,,,,,
207290,0,,,,,,,,,,
207306,219,71,6,7,1,1,0,8,1,4,76
207315,980,67,6,5,5,5,0,6,6,3,48
207324,323,40,26,3,26,26,0,2,4,0,31
207342,2366,63,3,5,12,12,0,3,5,6,59
207351,0,,,,,,,,,,
207388,4093,59,4,5,2,2,0,3,5,1,51
207397,0,,,,,,,,,,
207403,125,52,5,2,1,1,0,10,5,21,62
207449,0,,,,,,,,,,
207458,1064,59,7,8,6,6,0,5,7,1,59
207500,6412,53,7,8,3,3,0,5,6,6,52
207564,0,,,,,,,,,,
207582,524,36,20,7,2,2,0,2,2,6,53
207661,26,62,0,8,0,0,0,12,15,0,65
207670,0,,,,,,,,,,
207704,0,,,,,,,,,,
207722,0,,,,,,,,,,
207740,0,,,,,,,,,,
207786,0,,,,,,,,,,
207847,1398,55,11,5,5,4,0,11,12,0,57
207856,38,45,11,0,5,3,3,0,3,0,34
207865,817,68,6,4,6,6,0,5,7,3,68
207935,0,,,,,,,,,,
207962,0,,,,,,,,,,
207971,1098,53,3,3,2,2,0,6,5,8,44
208017,0,,,,,,,,,,
208035,0,,,,,,,,,,
208044,0,,,,,,,,,,
208053,0,,,,,,,,,,
208187,0,,,,,,,,,,
208275,0,,,,,,,,,,
208318,0,,,,,,,,,,
208390,0,,,,,,,,,,
208406,0,,,,,,,,,,
208415,0,,,,,,,,,,
208433,0,,,,,,,,,,
208479,0,,,,,,,,,,
208488,3841,55,20,5,4,3,1,1,2,14,77
208512,0,,,,,,,,,,
208637,0,,,,,,,,,,
208646,234,80,0,8,3,3,0,1,2,2,63
208725,0,,,,,,,,,,
208822,1270,72,3,9,6,5,0,0,4,4,63
208859,0,,,,,,,,,,
209038,0,,,,,,,,,,
209056,1309,71,3,6,5,5,0,1,4,8,71
209065,0,,,,,,,,,,
209074,0,,,,,,,,,,
209083,0,,,,,,,,,,
209153,0,,,,,,,,,,
209205,0,,,,,,,,,,
209241,125,61,0,18,10,7,3,1,0,1,6
209250,0,,,,,,,,,,
209287,288,72,7,7,4,3,0,0,5,1,45
209296,532,61,2,6,6,6,0,1,6,17,81
209409,207,74,3,6,3,3,0,2,8,2,70
209490,2217,67,2,6,14,14,0,0,5,2,60
209506,129,65,2,10,8,8,0,1,3,3,57
209533,34,71,0,3,9,9,0,3,3,3,74
209542,5287,52,2,7,6,6,0,0,4,4,51
209551,3543,64,2,8,6,6,0,1,3,2,54
209603,111,44,0,5,5,4,1,0,7,38,69
209612,2044,48,2,6,14,13,0,1,4,21,72
209667,0,,,,,,,,,,
209676,0,,,,,,,,,,
209694,0,,,,,,,,,,
209700,0,,,,,,,,,,
209719,0,,,,,,,,,,
209746,0,,,,,,,,,,
209807,5354,64,2,9,6,5,0,1,5,3,62
