SchoolID,TotalEnrollment,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentIndian,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercentTwoPlus,GraduatePercentUnknown,GraduatePercentInternational,GraduatePercentWomen,GraduatePercentMen
133650,9265,1469,13,70,9,3,3,0,0,3,0,2,67,33
133669,30790,6176,35,16,18,4,4,0,0,3,1,22,58,42
133881,8516,5058,41,8,18,4,4,0,0,3,7,19,68,32
134097,43234,11017,50,12,14,4,4,0,0,3,1,16,62,38
134130,54814,19890,46,6,15,6,6,0,0,3,3,21,58,42
136172,16453,2189,57,14,13,5,5,0,0,3,0,8,72,28
136215,20877,13658,31,18,31,9,9,0,0,3,4,4,72,28
137476,6455,2488,15,26,40,1,1,0,0,3,10,5,67,33
137847,11054,943,47,6,12,3,3,0,0,3,2,26,58,42
139311,5842,541,15,69,4,3,3,0,0,3,1,4,69,31
139366,7610,1602,47,35,6,3,3,0,0,3,1,5,66,34
139755,47946,28441,29,4,5,20,20,0,0,3,2,38,28,72
139931,26041,3746,58,24,4,2,2,0,0,3,3,7,72,28
139940,34974,7386,32,26,7,7,7,0,0,3,1,24,65,35
139959,41615,10101,55,11,6,5,5,0,0,3,1,19,62,38
140960,3078,221,13,76,5,1,1,0,0,3,1,1,72,28
141264,10151,2921,61,26,5,2,2,0,0,3,1,2,74,26
141334,12728,4315,60,28,4,1,1,0,0,3,3,1,80,20
144014,202,202,21,11,0,1,1,0,0,3,61,1,58,42
144050,18339,10696,30,4,7,13,13,0,0,3,2,41,45,55
144281,6529,185,36,18,10,2,2,0,0,3,2,30,56,44
144351,5066,3689,55,18,11,2,2,0,0,3,4,6,68,32
145600,33522,11415,37,10,14,13,13,0,0,3,2,22,60,40
146719,17397,4910,54,9,14,10,10,0,0,3,5,6,70,30
147536,8270,4031,43,20,21,4,4,0,0,3,6,3,82,18
147679,2624,748,46,12,12,6,6,0,0,3,15,6,64,36
147767,23203,14046,35,5,8,13,13,0,0,3,7,29,55,45
148487,4015,1410,27,15,17,7,7,0,0,3,5,27,64,36
148511,2782,2662,55,9,14,16,16,0,0,3,2,1,78,22
149781,2799,680,65,4,6,5,5,0,0,3,3,14,60,40
150136,20440,5566,68,10,10,3,3,0,0,3,3,4,77,23
150163,5763,1244,76,6,6,4,4,0,0,3,3,1,65,35
150172,674,114,32,25,33,3,3,0,0,3,3,1,48,52
151111,25497,8460,56,8,7,8,8,0,0,3,1,17,63,37
151263,5447,1490,73,9,5,3,3,0,0,3,2,4,76,24
151324,8304,1636,70,10,4,3,3,0,0,3,1,10,63,37
151351,47527,10694,48,4,6,6,6,0,0,3,1,32,49,51
151388,2985,239,82,4,5,2,2,0,0,3,3,1,67,33
152080,13174,4206,51,3,9,4,4,0,0,3,1,28,44,56
153126,1025,154,64,5,6,0,0,0,0,3,21,1,64,36
153250,1929,234,76,0,2,2,2,0,0,3,3,15,72,28
153320,586,68,79,1,6,3,3,0,0,3,1,6,9,91
153658,30042,7912,64,3,6,6,6,0,0,3,4,15,54,46
154235,2703,589,79,4,7,2,2,0,0,3,4,1,69,31
155025,4658,2246,63,4,8,2,2,0,0,3,13,6,72,28
156125,16741,3885,47,4,6,3,3,0,0,3,1,37,55,45
157793,2855,320,37,9,13,4,4,0,0,3,29,5,69,31
157951,16759,2169,77,11,4,2,1,0,0,3,1,3,66,34
159391,39418,6844,56,14,7,2,2,0,0,3,2,17,61,39
159568,950,147,52,37,3,1,1,0,0,3,0,4,73,27
159656,4351,1146,57,17,10,3,3,0,0,3,6,2,67,33
159939,6601,1125,51,18,9,4,4,0,0,3,2,12,58,42
162007,6408,1120,13,64,4,2,2,0,0,3,3,11,71,29
162584,4075,731,73,14,4,4,4,0,0,3,1,1,62,38
162928,30362,24273,38,7,8,13,13,0,0,3,2,28,52,48
163046,5107,1120,63,16,9,6,6,0,0,3,1,2,66,34
163286,40813,10205,34,10,5,9,9,0,0,3,3,36,49,51
163453,9808,1508,6,59,3,1,1,0,0,3,0,27,61,39
163462,2499,626,65,11,9,4,4,0,0,3,1,6,46,54
164076,19527,3010,50,15,5,4,4,0,0,3,17,6,77,23
164085,646,646,56,21,6,5,5,0,0,3,6,1,92,8
164748,8448,840,35,8,9,5,5,0,0,3,3,38,47,53
164924,15280,5197,54,6,7,6,6,0,0,3,5,19,58,42
166027,30386,21291,33,5,8,12,12,0,0,3,7,31,55,45
166489,318,284,29,2,7,4,4,0,0,3,0,55,65,35
166850,5688,1489,74,6,9,3,3,0,0,3,4,2,67,33
167260,1354,202,76,5,8,3,3,0,0,3,2,1,48,52
167987,7759,2157,48,5,5,4,4,0,0,3,4,30,52,48
167996,2584,69,77,6,6,3,3,0,0,3,3,3,61,39
169327,1040,229,40,41,3,1,1,0,0,3,9,3,55,45
170976,52065,18335,38,5,6,11,11,0,0,3,3,33,50,50
171100,51316,10833,55,6,7,7,7,0,0,3,2,20,57,43
171571,15922,3203,60,7,3,9,9,0,0,3,2,16,59,41
172644,23553,7436,56,13,5,9,8,0,0,3,1,13,61,39
173665,2432,722,69,7,4,7,7,0,0,3,4,5,70,30
174914,9121,3077,62,6,6,6,6,0,0,3,8,9,56,44
175005,3533,1102,75,7,3,8,8,0,0,3,2,1,91,9
175272,6058,791,84,5,3,3,3,0,0,3,1,1,77,23
176053,4087,1381,56,27,3,3,3,0,0,3,5,4,66,34
176372,13110,3098,55,22,5,2,2,0,0,3,2,11,67,33
177126,607,607,74,8,3,8,8,0,0,3,3,1,40,60
177968,7288,2355,67,17,5,1,1,0,0,3,4,3,74,26
178396,31013,7400,66,6,4,3,3,0,0,3,2,16,63,37
178402,15277,5128,48,6,6,9,9,0,0,3,2,25,55,45
179043,3496,1066,71,7,8,6,6,0,0,3,3,2,69,31
179566,23418,4159,68,4,4,2,2,0,0,3,3,16,63,37
181215,6017,1793,86,1,7,1,1,0,0,3,1,1,73,27
181394,15015,3156,67,5,9,3,3,0,0,3,1,13,60,40
181464,23986,4648,60,3,6,3,3,0,0,3,3,23,51,49
182670,6746,2299,41,3,6,10,10,0,0,3,2,34,50,50
182829,685,685,67,3,8,5,5,0,0,3,8,7,46,54
183026,184099,24446,53,18,11,4,3,0,0,3,9,2,69,31
184782,19660,4791,48,8,7,15,15,0,0,3,1,18,57,43
186122,287,287,51,16,7,6,6,0,0,3,7,9,53,47
186131,8922,3251,28,4,7,11,11,0,0,3,4,43,44,56
186371,5776,1854,49,13,13,10,10,0,0,3,4,9,58,42
186380,50617,14029,37,10,13,17,17,0,0,3,2,18,64,36
186584,9494,3433,56,11,14,8,8,0,0,3,3,4,62,38
186876,8788,976,69,8,12,5,5,0,0,3,0,2,75,25
187046,7587,814,51,20,14,6,6,0,0,3,6,1,56,44
187444,9426,2880,49,14,22,9,9,0,0,3,3,1,77,23
189015,597,597,37,17,18,5,5,0,0,3,18,3,85,15
189501,1174,1174,62,4,12,11,11,0,0,3,3,5,62,38
190424,1390,1390,33,5,11,20,20,0,0,3,5,22,59,41
190503,3104,115,57,6,12,10,10,0,0,3,10,3,56,44
190664,16481,2483,41,8,25,18,18,0,0,3,0,5,69,31
190682,681,681,37,19,26,13,13,0,0,3,0,2,65,35
190691,6161,255,19,28,20,24,24,0,0,3,0,6,75,25
191241,16153,5846,44,11,15,7,7,0,0,3,3,17,63,37
191931,3720,586,55,13,17,4,4,0,0,3,5,3,67,33
193584,2439,539,80,5,4,3,3,0,0,3,3,1,82,18
193654,9434,2593,27,5,7,6,6,0,0,3,1,51,69,31
193821,1056,1056,65,4,11,7,7,0,0,3,6,4,65,35
193830,1470,1470,41,9,13,20,20,0,0,3,7,6,58,42
194091,6757,3402,33,5,6,24,24,0,0,3,5,25,51,49
194958,1619,527,74,14,5,2,2,0,0,3,1,1,84,16
195003,16863,2787,32,3,4,5,5,0,0,3,3,50,41,59
196060,16880,4690,48,7,8,5,5,0,0,3,3,26,62,38
196246,4417,561,82,4,5,1,1,0,0,3,3,2,73,27
196307,1286,1168,53,8,10,18,18,0,0,3,2,5,62,38
196413,22948,7209,43,8,7,4,4,0,0,3,2,33,55,45
196468,4392,4392,31,8,10,13,13,0,0,3,2,34,78,22
197984,1650,101,43,17,14,3,3,0,0,3,20,1,56,44
198419,17112,10624,37,7,6,9,9,0,0,3,3,35,56,44
198695,6052,1046,64,17,4,5,5,0,0,3,5,1,65,35
199102,13885,1669,11,57,3,2,2,0,0,3,2,23,59,41
199139,30298,6317,42,16,6,5,4,0,0,3,1,28,60,40
199184,1074,172,60,7,8,5,5,0,0,3,2,15,55,45
199193,37323,10000,47,7,5,5,5,0,0,3,2,31,49,51
199847,9121,3650,59,11,9,7,7,0,0,3,3,9,59,41
200004,11628,1619,76,8,7,1,1,0,0,3,0,5,70,30
200332,11952,2161,56,3,2,3,3,0,0,3,2,32,52,48
201371,678,76,74,9,1,0,0,0,0,3,11,3,64,36
201645,12266,6080,43,8,5,12,12,0,0,3,5,24,56,44
201654,5374,458,77,10,5,4,4,0,0,3,1,1,49,51
201885,43338,12154,50,8,5,6,6,0,0,3,1,27,62,38
204194,1845,214,82,6,5,2,2,0,0,3,1,1,61,39
204796,60046,14318,55,7,6,7,7,0,0,3,3,19,58,42
204857,24937,5837,65,8,4,4,4,0,0,3,1,14,60,40
206048,3598,929,55,19,1,3,3,0,0,3,7,12,56,44
206604,9884,2872,45,8,2,5,5,0,0,3,1,36,53,47
211273,1666,317,66,8,7,9,9,0,0,3,4,3,80,20
211468,1248,362,56,11,16,4,4,0,0,3,9,1,85,15
212054,21703,8114,48,11,7,12,12,0,0,3,4,15,62,38
212106,8137,2911,71,6,5,3,3,0,0,3,1,11,63,37
212771,482,261,79,1,2,2,2,0,0,3,7,5,77,23
213349,7416,996,75,5,9,2,2,0,0,3,5,2,76,24
213358,2618,318,51,12,3,5,5,0,0,3,3,23,63,37
213367,3554,1128,60,17,8,7,6,0,0,3,2,3,72,28
213996,3344,758,76,7,7,4,3,0,0,3,1,3,74,26
214564,1148,1148,55,7,8,17,17,0,0,3,1,10,80,20
214591,3323,97,80,2,4,4,4,0,0,3,1,5,37,63
215293,34525,9354,50,6,6,9,9,0,0,3,3,23,60,40
215424,223,223,66,21,0,1,1,0,0,3,2,6,51,49
215655,4737,968,47,7,2,1,1,0,0,3,2,38,45,55
216038,8350,1547,88,3,2,1,1,0,0,3,1,1,77,23
216597,10111,3048,69,6,7,6,6,0,0,3,1,7,53,47
216852,5610,2799,60,16,9,3,3,0,0,3,7,3,71,29
217518,4344,294,73,3,15,0,0,0,0,3,3,2,60,40
217961,1341,489,74,14,2,1,1,0,0,3,4,3,82,18
218645,3855,746,65,19,7,3,3,0,0,3,1,2,67,33
218663,36579,8109,59,13,5,3,3,0,0,3,4,13,63,37
218742,4946,475,79,9,4,1,1,0,0,3,1,3,81,19
220075,13586,2953,71,6,3,3,3,0,0,3,4,10,67,33
220701,978,32,84,3,3,0,0,0,0,3,3,3,56,44
220978,20183,2515,65,14,5,5,5,0,0,3,2,7,62,38
221519,1693,78,73,6,0,1,1,0,0,3,3,14,42,58
221740,11380,1398,65,7,5,2,2,0,0,3,13,5,62,38
221759,36304,7421,67,6,6,3,3,0,0,3,1,14,56,44
221838,8198,1433,29,53,2,3,3,0,0,3,0,9,66,34
221847,10117,1279,75,4,3,2,1,0,0,3,1,12,59,41
221971,2674,783,52,37,2,2,2,0,0,3,3,1,72,28
225399,4189,1402,23,34,19,3,3,0,0,3,11,7,73,27
225414,8211,2103,29,10,27,8,8,0,0,3,1,21,63,37
225502,3784,1077,30,20,28,10,10,0,0,3,1,8,72,28
225627,7251,2525,26,9,38,13,13,0,0,3,5,6,59,41
226471,3520,496,59,11,15,3,3,0,0,3,2,6,75,25
228246,11842,4727,48,11,13,8,8,0,0,3,2,16,48,52
228459,38722,4175,40,8,28,3,3,0,0,3,2,16,65,35
228635,2501,2501,26,6,14,21,21,0,0,3,6,24,56,44
228644,3640,2776,33,5,33,20,20,0,0,3,2,3,63,37
228802,9678,2391,52,14,17,5,5,0,0,3,2,7,69,31
228875,12785,1848,56,8,16,6,6,0,0,3,4,6,61,39
229027,34864,4554,24,6,49,5,4,0,0,3,1,12,55,45
229115,40773,8138,43,4,16,3,3,0,0,3,1,29,56,44
229179,15664,5404,42,16,24,11,11,0,0,3,1,2,91,9
230764,35260,8433,56,1,10,5,5,0,0,3,6,19,51,49
230816,867,91,70,2,8,3,3,0,0,3,9,4,77,23
231651,10168,5591,40,35,8,3,2,0,0,3,9,3,65,35
232557,103068,50245,45,21,6,3,2,0,0,3,21,1,60,40
232566,4545,1322,68,16,5,3,3,0,0,3,4,2,72,28
232609,2592,800,72,12,7,3,3,0,0,3,3,1,69,31
233921,38294,7790,44,5,6,6,6,0,0,3,2,34,45,55
234076,25924,8312,53,7,6,9,9,0,0,3,2,19,52,48
236577,2659,577,52,6,8,14,14,0,0,3,5,11,73,27
237525,11027,2792,73,5,2,2,2,0,0,3,13,3,66,34
238032,24200,5585,72,4,3,3,3,0,0,3,1,14,56,44
239105,11373,3721,66,5,9,7,7,0,0,3,2,8,62,38
239169,1661,1661,56,6,10,14,14,0,0,3,3,8,60,40
239716,2165,76,74,3,9,0,0,0,0,3,11,1,43,57
240444,49605,12808,50,3,7,6,6,0,0,3,2,29,53,47
240453,22481,4434,54,5,7,4,4,0,0,3,1,26,61,39
245865,967,967,68,4,8,3,3,0,0,3,13,1,81,19
401250,132,132,54,7,12,23,23,0,0,3,0,2,73,27
413413,43915,27738,46,30,12,4,3,0,0,3,4,1,84,16
416801,355,33,30,9,15,18,18,0,0,3,0,24,73,27
433660,16167,1940,60,8,19,3,3,0,0,3,3,3,67,33
439701,579,307,47,11,11,5,5,0,0,3,21,3,58,42
443058,302,213,64,7,6,7,7,0,0,3,1,13,56,44
445054,38,38,8,0,3,5,5,0,0,3,3,79,26,74
445188,9147,775,22,2,20,10,10,0,0,3,3,39,43,57
447050,2539,2361,33,13,18,29,29,0,0,3,2,2,82,18
475033,1911,1815,27,42,20,5,4,0,0,3,1,2,73,27
479956,13564,5619,69,6,8,8,8,0,0,3,2,4,46,54
482149,9862,4178,56,18,6,12,12,0,0,3,3,2,69,31
482158,8033,548,50,33,6,3,3,0,0,3,1,4,58,42
482680,18074,832,74,9,8,3,3,0,0,3,1,2,70,30
487010,3121,2745,63,12,4,11,11,0,0,3,3,4,63,37
100706,8743,1892,63,8,4,4,3,0,0,2,5,14,46,54
100858,33015,6141,62,8,4,3,3,0,0,2,0,20,53,47
101480,9672,1294,66,23,3,1,1,0,0,2,2,3,65,35
101709,2942,397,67,21,6,1,1,0,0,2,3,1,78,22
102234,977,126,64,17,6,2,2,0,0,2,6,4,45,55
109651,2382,303,14,3,5,9,9,0,0,2,0,68,56,44
110370,1333,321,13,4,8,8,8,0,0,2,11,54,71,29
110495,9841,1172,23,3,57,9,8,0,0,2,6,1,73,27
110529,26848,2393,17,4,43,17,17,0,0,2,4,12,51,49
110592,25080,3553,11,4,58,12,12,0,0,2,4,9,62,38
110608,37760,5331,22,3,37,7,7,0,0,2,16,13,63,37
111188,805,44,25,0,11,5,5,0,0,2,55,2,14,86
113704,66,66,45,0,20,21,21,0,0,2,0,12,12,88
115773,575,392,19,6,23,8,8,0,0,2,2,40,66,34
119058,503,491,29,2,8,9,9,0,0,2,9,42,71,29
119678,2600,2600,72,4,11,4,4,0,0,2,1,6,20,80
120403,1284,41,22,7,29,2,2,0,0,2,0,37,73,27
123961,47147,26124,20,5,14,16,16,0,0,2,4,37,54,46
125231,44223,36861,35,41,9,4,4,0,0,2,7,2,83,17
129242,6289,1321,64,6,11,4,4,0,0,2,8,4,66,34
129491,103,103,41,24,2,13,13,0,0,2,14,5,49,51
130943,24221,4449,46,5,5,5,5,0,0,2,1,36,54,46
130989,1074,372,20,9,3,3,3,0,0,2,1,62,58,42
131113,14678,5323,41,18,5,3,3,0,0,2,2,28,61,39
131450,1364,445,57,11,14,6,6,0,0,2,5,5,75,25
132471,6836,3686,27,24,30,5,5,0,0,2,6,5,71,29
132657,3501,678,34,15,14,2,2,0,0,2,9,23,62,38
133951,53953,9590,16,12,48,4,4,0,0,2,1,16,61,39
133979,1365,66,2,70,9,0,0,0,0,2,2,17,65,35
134079,3194,568,66,11,11,4,3,0,0,2,3,3,66,34
134945,3957,1295,53,14,12,4,4,0,0,2,9,6,74,26
136330,3875,781,41,17,21,4,3,0,0,2,1,14,66,34
137032,10231,2628,29,24,11,2,2,0,0,2,15,17,57,43
137351,48572,11303,39,7,14,5,5,0,0,2,8,23,62,38
137546,3669,1331,66,7,17,3,3,0,0,2,3,2,60,40
139579,698,451,54,20,10,9,9,0,0,2,3,1,73,27
140447,9124,4317,41,34,6,8,8,0,0,2,2,6,68,32
141325,641,46,43,33,2,7,7,0,0,2,4,9,98,2
144740,21348,6974,36,11,12,8,8,0,0,2,4,27,55,45
145336,4337,1801,25,28,10,2,2,0,0,2,1,31,65,35
145637,56563,20999,34,4,6,12,12,0,0,2,6,35,44,56
145813,20989,2539,57,7,6,2,2,0,0,2,2,23,68,32
147244,1659,89,73,11,3,3,3,0,0,2,2,4,64,36
147703,15504,4146,50,7,11,5,5,0,0,2,2,21,58,42
147776,5504,1462,32,5,45,4,4,0,0,2,6,6,66,34
148405,1249,281,51,7,8,3,3,0,0,2,25,5,63,37
148496,3424,1027,56,9,25,4,4,0,0,2,4,1,77,23
148654,4661,2319,36,11,4,5,5,0,0,2,1,40,47,53
149222,11359,3164,56,10,5,4,4,0,0,2,0,22,54,46
149231,12045,3070,42,9,4,3,3,0,0,2,19,21,59,41
149514,852,712,40,6,5,9,9,0,0,2,5,32,29,71
149772,7073,2048,48,6,5,1,1,0,0,2,3,35,58,42
150534,2109,368,72,2,5,4,4,0,0,2,13,2,67,33
151306,9282,1854,73,9,5,4,4,0,0,2,4,2,63,37
151333,2892,218,83,2,5,0,0,0,0,2,2,6,60,40
151360,3045,258,51,24,17,2,2,0,0,2,2,3,72,28
151379,3752,466,82,6,4,2,2,0,0,2,2,1,67,33
152567,4471,314,74,6,6,3,3,0,0,2,8,1,74,26
152600,2846,591,38,4,5,2,2,0,0,2,1,48,53,47
153269,4504,1802,82,4,5,4,4,0,0,2,0,2,66,34
153825,1213,83,82,1,7,2,2,0,0,2,1,4,66,34
153861,2666,1889,19,6,4,5,4,0,0,2,7,57,44,56
154095,9013,1279,83,3,4,1,1,0,0,2,2,6,74,26
154493,3102,598,69,17,5,1,1,0,0,2,5,1,72,28
155061,12843,2637,78,5,4,2,2,0,0,2,5,3,70,30
156213,1942,304,78,7,9,2,2,0,0,2,2,1,59,41
157021,329,89,10,24,2,57,57,0,0,2,3,1,52,48
157085,32703,8773,68,8,5,4,4,0,0,2,3,9,65,35
157298,94,94,65,19,4,5,5,0,0,2,0,4,71,29
157377,1945,258,62,9,3,1,1,0,0,2,3,19,63,37
157401,9841,1963,66,7,2,1,1,0,0,2,2,20,65,35
157447,14961,5034,73,14,3,3,3,0,0,2,2,3,71,29
159373,2683,1840,68,9,5,12,12,0,0,2,2,2,65,35
160658,15345,2166,55,16,6,4,4,0,0,2,1,15,57,43
160755,13078,5001,48,14,8,7,7,0,0,2,4,17,62,38
161563,1669,88,86,5,2,2,2,0,0,2,1,1,55,45
162283,2101,291,7,78,3,1,1,0,0,2,4,5,76,24
163268,14148,3658,21,10,3,6,6,0,0,2,2,56,47,53
164270,2882,1217,60,11,5,2,2,0,0,2,3,17,75,25
164447,2142,811,68,11,11,1,1,0,0,2,3,3,74,26
164739,5264,914,47,4,6,10,10,0,0,2,9,20,50,50
164988,36624,17968,34,4,8,11,11,0,0,2,5,36,57,43
165015,5302,1627,35,5,6,8,7,0,0,2,6,39,55,45
165936,1610,317,77,2,7,1,1,0,0,2,6,4,77,23
165945,1373,1373,41,14,10,16,16,0,0,2,13,4,38,62
166452,3134,1792,67,5,7,5,5,0,0,2,12,2,85,15
166513,16770,4642,47,5,6,9,9,0,0,2,13,18,46,54
166629,31810,7874,41,4,6,8,8,0,0,2,5,33,50,50
166638,15810,3437,45,9,8,7,6,0,0,2,4,26,63,37
166656,6321,2844,45,7,6,15,15,0,0,2,6,17,76,24
166717,951,915,59,11,11,6,6,0,0,2,10,1,81,19
166939,2330,121,72,4,12,2,2,0,0,2,4,3,82,18
167093,529,529,33,4,5,24,24,0,0,2,1,32,76,24
167358,31159,15268,20,2,3,7,7,0,0,2,2,64,48,52
167729,6239,1386,71,4,13,3,3,0,0,2,4,3,78,22
167783,5053,3293,46,8,7,3,3,0,0,2,31,3,88,12
168005,6697,2213,57,6,7,6,6,0,0,2,3,18,63,37
168227,4018,205,58,9,5,8,8,0,0,2,2,15,33,67
168254,3574,990,55,7,9,5,5,0,0,2,5,18,57,43
168342,2168,56,18,5,7,5,5,0,0,2,0,63,57,43
168421,7353,1900,39,3,5,5,5,0,0,2,7,39,33,67
169080,3364,311,77,4,5,3,3,0,0,2,1,8,80,20
169716,5528,2176,44,9,7,8,8,0,0,2,10,19,61,39
170082,22269,3026,71,5,4,2,2,0,0,2,1,15,70,30
171137,8035,1964,39,3,4,7,7,0,0,2,1,42,38,62
173142,902,52,90,0,0,2,2,0,0,2,4,2,60,40
173160,3521,892,64,9,5,3,3,0,0,2,13,2,67,33
173328,5854,2708,51,7,4,3,3,0,0,2,2,30,58,42
173896,348,348,74,7,5,1,1,0,0,2,1,10,57,43
173920,14709,1812,68,6,4,4,4,0,0,2,1,14,69,31
174437,984,119,53,32,7,3,3,0,0,2,3,2,54,46
174491,3262,89,71,10,0,7,7,0,0,2,4,6,51,49
174783,10514,2084,45,6,2,3,3,0,0,2,14,27,58,42
175078,7324,440,82,3,2,1,1,0,0,2,1,10,67,33
176017,24043,4949,64,16,3,4,4,0,0,2,1,10,63,37
176600,83,83,66,6,16,4,4,0,0,2,0,6,39,61
177418,874,224,67,13,0,2,2,0,0,2,11,5,81,19
177940,1799,92,46,21,2,1,1,0,0,2,0,28,52,48
178420,14800,2663,58,19,3,4,4,0,0,2,5,8,69,31
178615,3636,334,86,2,2,2,2,0,0,2,3,3,68,32
178624,9664,4065,62,3,2,1,1,0,0,2,8,23,68,32
179159,17202,6683,38,5,4,7,7,0,0,2,2,42,54,46
179894,7606,5402,26,18,5,2,2,0,0,2,2,45,45,55
179964,1729,632,82,7,3,1,1,0,0,2,5,1,63,37
180984,3423,489,78,3,4,2,1,0,0,2,9,1,78,22
181020,1948,758,77,3,4,2,1,0,0,2,10,1,73,27
182795,1637,579,63,3,14,6,6,0,0,2,8,3,68,32
183044,13626,2250,69,2,4,2,2,0,0,2,6,15,62,38
183071,748,226,29,4,3,3,3,0,0,2,6,54,43,57
183080,3839,503,84,1,5,2,2,0,0,2,6,1,70,30
184348,2226,602,41,15,1,4,4,0,0,2,6,31,53,47
184603,7607,2167,42,11,15,4,4,0,0,2,14,12,69,31
184612,2236,403,45,14,29,5,4,0,0,2,2,4,75,25
184694,2778,781,49,6,12,12,12,0,0,2,5,13,71,29
185572,4981,1139,67,7,12,4,4,0,0,2,5,3,77,23
185590,22570,4508,39,10,22,5,5,0,0,2,11,13,72,28
185828,13007,3484,15,5,8,10,10,0,0,2,1,61,31,69
186283,4083,839,62,11,11,5,5,0,0,2,4,4,67,33
186399,10809,3392,35,10,13,15,15,0,0,2,4,21,50,50
188429,7406,2282,44,14,15,7,7,0,0,2,5,13,74,26
188535,628,628,69,7,9,6,6,0,0,2,5,2,57,43
189705,2545,747,68,10,5,4,4,0,0,2,4,7,58,42
190044,3603,1090,42,3,6,8,8,0,0,2,5,34,44,56
190150,35279,26168,23,5,6,12,12,0,0,2,6,46,56,44
190415,26264,10213,25,4,6,10,9,0,0,2,3,50,51,49
190549,13935,2605,35,23,21,13,13,0,0,2,0,6,68,32
190567,15012,2656,27,17,30,14,14,0,0,2,0,11,63,37
190576,9116,5879,39,14,17,11,11,0,0,2,0,17,64,36
190594,22879,5501,42,14,24,14,13,0,0,2,0,4,75,25
190716,2544,1245,50,11,5,9,9,0,0,2,8,14,71,29
191126,8108,265,40,7,11,11,11,0,0,2,0,29,84,16
191649,10393,4169,52,8,11,12,12,0,0,2,5,9,63,37
192192,1284,362,79,7,5,1,1,0,0,2,4,1,84,16
192323,3154,603,75,6,4,6,6,0,0,2,2,3,76,24
192448,16322,4569,39,11,12,11,11,0,0,2,8,16,75,25
192703,3495,567,44,11,28,5,5,0,0,2,3,7,54,46
192712,1097,554,19,3,4,6,6,0,0,2,0,65,56,44
192749,2379,1050,65,10,16,2,2,0,0,2,4,1,68,32
192819,6452,907,53,7,11,5,5,0,0,2,1,22,56,44
193016,8774,2292,35,20,30,8,8,0,0,2,1,3,80,20
193405,1234,1234,32,9,12,23,23,0,0,2,5,17,60,40
193751,528,528,55,3,12,6,6,0,0,2,0,21,52,48
193900,57335,27575,26,5,8,12,12,0,0,2,5,42,58,42
194310,14092,5916,30,8,11,7,6,0,0,2,4,38,60,40
194578,5232,1418,27,3,7,8,8,0,0,2,0,52,75,25
195030,12160,5396,35,4,5,8,8,0,0,2,5,42,53,47
195474,3623,126,87,2,5,1,1,0,0,2,2,2,44,56
196079,18456,4047,41,4,6,7,7,0,0,2,1,39,49,51
196088,31889,11426,41,5,5,8,8,0,0,2,2,35,53,47
196097,25865,8316,38,6,9,12,12,0,0,2,10,23,57,43
196112,2704,800,54,10,6,8,7,0,0,2,0,20,63,37
196176,7420,916,69,2,10,3,3,0,0,2,2,11,71,29
196255,2204,1918,27,25,13,25,25,0,0,2,7,2,68,32
196592,11953,6855,47,11,15,15,15,0,0,2,6,3,72,28
197197,1932,340,66,4,11,8,7,0,0,2,5,5,80,20
197869,21253,1848,81,8,5,2,2,0,0,2,1,1,71,29
197911,1259,96,59,27,5,2,2,0,0,2,0,4,53,47
198136,5115,2302,65,12,7,9,9,0,0,2,4,1,61,39
198835,2230,753,76,11,3,1,1,0,0,2,3,3,75,25
199643,962,119,0,71,0,0,0,0,0,2,26,2,56,44
200484,244,100,48,3,2,3,3,0,0,2,39,3,32,68
200800,13518,2066,65,6,2,3,3,0,0,2,6,15,57,43
201104,4143,1020,65,15,2,2,2,0,0,2,3,10,61,39
201195,3308,499,79,9,4,2,2,0,0,2,0,2,69,31
202134,14117,4654,39,10,3,2,2,0,0,2,7,36,53,47
202480,11304,3128,46,7,3,2,2,0,0,2,4,36,49,51
203067,266,266,73,0,4,1,1,0,0,2,19,2,62,38
203368,2773,486,74,13,5,3,3,0,0,2,0,2,66,34
203517,26106,5621,58,6,4,3,3,0,0,2,2,25,64,36
203544,812,173,80,4,2,6,6,0,0,2,6,1,86,14
206084,14939,3492,54,6,3,5,5,0,0,2,12,17,59,41
206622,6000,1252,69,12,4,4,4,0,0,2,8,2,63,37
206695,11040,2604,66,7,3,1,1,0,0,2,4,17,60,40
210775,2485,435,69,9,11,2,2,0,0,2,4,3,71,29
211088,3142,1252,56,8,3,13,13,0,0,2,17,1,71,29
211431,2310,966,76,15,4,2,2,0,0,2,1,1,87,13
211440,15596,8307,15,2,3,10,10,0,0,2,5,63,39,61
212133,6981,4913,51,19,9,8,8,0,0,2,9,1,55,45
212601,4548,1628,41,5,1,2,2,0,0,2,5,44,53,47
213020,9246,1814,66,6,3,2,2,0,0,2,2,18,63,37
214607,258,258,41,5,3,9,9,0,0,2,1,38,30,70
214713,4651,487,53,4,7,4,4,0,0,2,1,28,53,47
214777,50399,8176,35,4,5,5,5,0,0,2,6,43,49,51
215062,28711,17100,30,6,6,14,14,0,0,2,10,31,56,44
215442,3299,976,72,14,7,1,1,0,0,2,1,3,72,28
215770,7201,2373,57,12,7,10,10,0,0,2,3,8,67,33
215929,4825,1159,58,5,7,6,6,0,0,2,2,20,59,41
